"","Address","Zip","List.Price","Close.Price","BRs","Bas","Half.BA","CloseDate","Date","year","month","MY","StrAddress"
"27721","915 EMERSON ST NW",20011,415000,415000,"3","2","0","3/29/13",2013-03-29,2013,3,"2013 3","915 EMERSON ST NW"
"27722","915 EMERSON ST NW",20011,659900,638000,"4","3","1","9/27/13",2013-09-27,2013,9,"2013 9","915 EMERSON ST NW"
"27723","915 F ST NE",20002,699000,761500,"3","2","1","8/20/14",2014-08-20,2014,8,"2014 8","915 F ST NE"
"27724","915 KENNEDY ST NW",20011,369900,369900,"3","3","1","10/28/11",2011-10-28,2011,10,"2011 10","915 KENNEDY ST NW"
"27725","915 POTOMAC AVE SE",20003,489000,485000,"2","1","1","1/3/14",2014-01-03,2014,1,"2014 1","915 POTOMAC AVE SE"
"27726","916 7TH ST NE",20002,693000,670000,"3","4","0","9/17/12",2012-09-17,2012,9,"2012 9","916 7TH ST NE"
"27727","916 EAST CAPITOL ST NE",20003,1299000,1100000,"7","4","0","12/16/11",2011-12-16,2011,12,"2011 12","916 EAST CAPITOL ST NE"
"27728","916 EUCLID ST NW",20001,249000,260000,"3","1","0","1/19/12",2012-01-19,2012,1,"2012 1","916 EUCLID ST NW"
"27729","916 EUCLID ST NW",20001,647900,622000,"4","3","1","11/20/12",2012-11-20,2012,11,"2012 11","916 EUCLID ST NW"
"27730","916 FRENCH ST NW",20001,799900,810000,"4","2","1","3/1/13",2013-03-01,2013,3,"2013 3","916 FRENCH ST NW"
"27731","916 G ST NW #1002",20001,750000,725000,"1","1","0","5/9/11",2011-05-09,2011,5,"2011 5","916 G ST NW"
"27732","916 G ST NW #1004",20001,1150000,1130000,"2","2","0","8/12/14",2014-08-12,2014,8,"2014 8","916 G ST NW"
"27733","916 G ST NW #402",20001,674000,665000,"2","2","0","7/15/11",2011-07-15,2011,7,"2011 7","916 G ST NW"
"27734","916 G ST NW #501",20001,715000,720000,"2","2","0","6/20/13",2013-06-20,2013,6,"2013 6","916 G ST NW"
"27735","916 G ST NW #603",20001,675000,650000,"2","2","0","8/31/15",2015-08-31,2015,8,"2015 8","916 G ST NW"
"27736","916 G ST NW #702",20001,1299000,1280000,"3","2","0","12/8/14",2014-12-08,2014,12,"2014 12","916 G ST NW"
"27737","916 G ST NW #802",20001,525000,525000,"1","1","0","8/17/15",2015-08-17,2015,8,"2015 8","916 G ST NW"
"27738","916 G ST NW #904",20001,389000,389000,"1","1","0","11/17/11",2011-11-17,2011,11,"2011 11","916 G ST NW"
"27739","916 S NW",20001,939000,975000,"7","4","0","8/22/11",2011-08-22,2011,8,"2011 8","916 S NW"
"27740","917 12TH ST SE",20003,350000,250000,"3","2","0","10/12/12",2012-10-12,2012,10,"2012 10","917 12TH ST SE"
"27741","917 3RD PL SE",20003,969000,960000,"4","3","1","7/2/15",2015-07-02,2015,7,"2015 7","917 3RD PL SE"
"27742","917 COLUMBIA RD NW",20001,390000,359500,"3","3","0","5/8/12",2012-05-08,2012,5,"2012 5","917 COLUMBIA RD NW"
"27743","917 CONSTITUTION AVE NE",20002,1099000,1099000,"3","3","1","5/11/12",2012-05-11,2012,5,"2012 5","917 CONSTITUTION AVE NE"
"27744","917 E ST SE",20003,876500,935500,"3","2","0","5/29/15",2015-05-29,2015,5,"2015 5","917 E ST SE"
"27745","917 EUCLID ST NW",20001,550000,550000,"4","2","0","3/29/13",2013-03-29,2013,3,"2013 3","917 EUCLID ST NW"
"27746","917 F ST NE",20002,619000,650000,"3","2","1","7/15/11",2011-07-15,2011,7,"2011 7","917 F ST NE"
"27747","917 G ST SE",20003,669900,702911,"2","1","1","4/24/13",2013-04-24,2013,4,"2013 4","917 G ST SE"
"27748","917 G ST SE",20003,749000,801750,"2","1","1","6/5/15",2015-06-05,2015,6,"2015 6","917 G ST SE"
"27749","917 HAMLIN ST NE",20017,449900,449900,"3","1","0","12/2/13",2013-12-02,2013,12,"2013 12","917 HAMLIN ST NE"
"27750","917 MARYLAND AVE NE",20002,1200000,1200000,"6","3","1","3/20/14",2014-03-20,2014,3,"2014 3","917 MARYLAND AVE NE"
"27751","917 MARYLAND AVE NE",20002,782100,795000,"6","3","1","10/26/12",2012-10-26,2012,10,"2012 10","917 MARYLAND AVE NE"
"27752","918 14TH ST SE",20003,659900,595000,"2","3","1","3/1/13",2013-03-01,2013,3,"2013 3","918 14TH ST SE"
"27753","918 14TH ST SE #1",20003,799000,795000,"2","2","1","7/30/15",2015-07-30,2015,7,"2015 7","918 14TH ST SE"
"27754","918 14TH ST SE #2",20003,599000,599000,"2","2","0","5/29/15",2015-05-29,2015,5,"2015 5","918 14TH ST SE"
"27755","918 14TH ST SE #3",20003,699000,699000,"2","2","0","6/12/15",2015-06-12,2015,6,"2015 6","918 14TH ST SE"
"27756","918 44TH ST NE",20019,249000,253500,"3","2","1","6/27/14",2014-06-27,2014,6,"2014 6","918 44TH ST NE"
"27757","918 46TH ST NE",20019,190000,160000,"4","2","0","4/20/15",2015-04-20,2015,4,"2015 4","918 46TH ST NE"
"27758","918 46TH ST NE",20019,284000,282000,"3","3","0","9/30/15",2015-09-30,2015,9,"2015 9","918 46TH ST NE"
"27759","918 55TH ST NE",20019,135000,130000,"4","1","0","1/12/15",2015-01-12,2015,1,"2015 1","918 55TH ST NE"
"27760","918 7TH ST NE",20002,825000,9e+05,"3","3","1","9/30/14",2014-09-30,2014,9,"2014 9","918 7TH ST NE"
"27761","918 8TH ST NE",20002,725000,725000,"4","3","1","10/16/12",2012-10-16,2012,10,"2012 10","918 8TH ST NE"
"27762","918 EUCLID ST NW",20001,635000,635000,"4","3","0","10/23/13",2013-10-23,2013,10,"2013 10","918 EUCLID ST NW"
"27763","918 INDEPENDENCE AVE SE",20003,699000,735000,"3","2","0","6/23/11",2011-06-23,2011,6,"2011 6","918 INDEPENDENCE AVE SE"
"27764","918 INDEPENDENCE AVE SE",20003,764500,815000,"3","2","0","11/20/12",2012-11-20,2012,11,"2012 11","918 INDEPENDENCE AVE SE"
"27765","919 4TH ST SE",20003,969508,965000,"4","3","1","9/30/15",2015-09-30,2015,9,"2015 9","919 4TH ST SE"
"27766","919 6TH ST NE",20002,520000,520000,"5","1","2","4/19/12",2012-04-19,2012,4,"2012 4","919 6TH ST NE"
"27767","919 DECATUR ST NW",20011,140000,220699,"4","1","1","7/9/12",2012-07-09,2012,7,"2012 7","919 DECATUR ST NW"
"27768","919 E ST SE",20003,729000,726000,"2","2","1","6/21/13",2013-06-21,2013,6,"2013 6","919 E ST SE"
"27769","919 EAST CAPITOL ST SE",20003,1500000,1400000,"5","3","1","1/7/15",2015-01-07,2015,1,"2015 1","919 EAST CAPITOL ST SE"
"27770","919 EMERSON ST NW",20011,270000,270000,"3","2","0","1/30/12",2012-01-30,2012,1,"2012 1","919 EMERSON ST NW"
"27771","919 EMERSON ST NW",20011,699900,672000,"4","3","1","9/13/13",2013-09-13,2013,9,"2013 9","919 EMERSON ST NW"
"27772","919 FLORIDA AVE NW #1",20001,369900,369000,"1","1","0","7/12/13",2013-07-12,2013,7,"2013 7","919 FLORIDA AVE NW"
"27773","919 FLORIDA AVE NW #106",20001,449500,439000,"1","1","0","1/28/15",2015-01-28,2015,1,"2015 1","919 FLORIDA AVE NW"
"27774","919 FLORIDA AVE NW #206",20001,469000,460000,"1","1","1","12/31/14",2014-12-31,2014,12,"2014 12","919 FLORIDA AVE NW"
"27775","919 FLORIDA AVE NW #3",20001,489000,483500,"2","2","0","4/30/15",2015-04-30,2015,4,"2015 4","919 FLORIDA AVE NW"
"27776","919 FLORIDA AVE NW #302",20001,383500,384000,"1","1","0","5/23/14",2014-05-23,2014,5,"2014 5","919 FLORIDA AVE NW"
"27777","919 FLORIDA AVE NW #404",20001,589000,589000,"2","2","0","3/12/15",2015-03-12,2015,3,"2015 3","919 FLORIDA AVE NW"
"27778","919 FLORIDA AVE NW #406",20001,539000,530000,"2","1","1","7/25/14",2014-07-25,2014,7,"2014 7","919 FLORIDA AVE NW"
"27779","919 FLORIDA AVE NW #505",20001,515000,510000,"2","2","0","4/30/13",2013-04-30,2013,4,"2013 4","919 FLORIDA AVE NW"
"27780","919 FLORIDA AVE NW #603",20001,539000,529000,"2","2","0","10/30/14",2014-10-30,2014,10,"2014 10","919 FLORIDA AVE NW"
"27781","919 FLORIDA AVE NW #703",20001,524900,524900,"2","2","0","11/19/14",2014-11-19,2014,11,"2014 11","919 FLORIDA AVE NW"
"27782","919 FLORIDA AVE NW #802",20001,997810,965000,"3","2","1","7/1/13",2013-07-01,2013,7,"2013 7","919 FLORIDA AVE NW"
"27783","919 FLORIDA AVE NW #803",20001,439870,420000,"2","2","0","10/4/11",2011-10-04,2011,10,"2011 10","919 FLORIDA AVE NW"
"27784","919 FLORIDA AVE NW #804",20001,589000,610000,"2","2","0","5/19/15",2015-05-19,2015,5,"2015 5","919 FLORIDA AVE NW"
"27785","919 FRENCH ST NW",20001,669919,657500,"3","1","1","10/10/12",2012-10-10,2012,10,"2012 10","919 FRENCH ST NW"
"27786","919 G ST SE",20003,699500,7e+05,"2","1","1","2/13/15",2015-02-13,2015,2,"2015 2","919 G ST SE"
"27787","919 I ST NE",20002,548800,548800,"3","2","1","8/15/12",2012-08-15,2012,8,"2012 8","919 I ST NE"
"27788","919 MARYLAND AVE NE #1",20002,450000,458000,"2","1","0","4/25/13",2013-04-25,2013,4,"2013 4","919 MARYLAND AVE NE"
"27789","919 MARYLAND AVE NE #2",20002,454999,454999,"2","1","0","9/1/15",2015-09-01,2015,9,"2015 9","919 MARYLAND AVE NE"
"27790","919 POTOMAC AVE SE",20003,425000,435000,"2","1","0","9/4/14",2014-09-04,2014,9,"2014 9","919 POTOMAC AVE SE"
"27791","919 QUINCY ST NW",20011,585000,617000,"3","2","0","12/12/14",2014-12-12,2014,12,"2014 12","919 QUINCY ST NW"
"27792","919 S ST NW",20001,1215000,1215000,"4","3","0","1/23/15",2015-01-23,2015,1,"2015 1","919 S ST NW"
"27793","92 R ST NW",20001,525000,525000,"3","3","0","2/12/15",2015-02-12,2015,2,"2015 2","92 R ST NW"
"27794","92 TUCKERMAN ST NW",20011,375000,422100,"3","1","1","6/15/15",2015-06-15,2015,6,"2015 6","92 TUCKERMAN ST NW"
"27795","920 14TH ST SE",20003,574950,563713,"3","1","0","5/15/14",2014-05-15,2014,5,"2014 5","920 14TH ST SE"
"27796","920 15TH ST SE #A",20003,249900,249000,"1","1","0","5/8/12",2012-05-08,2012,5,"2012 5","920 15TH ST SE"
"27797","920 15TH ST SE #B",20003,469000,460000,"2","2","1","8/20/14",2014-08-20,2014,8,"2014 8","920 15TH ST SE"
"27798","920 15TH ST SE #C",20003,389900,399256,"2","2","1","11/26/12",2012-11-26,2012,11,"2012 11","920 15TH ST SE"
"27799","920 15TH ST SE #D",20003,439900,425000,"2","2","1","8/8/12",2012-08-08,2012,8,"2012 8","920 15TH ST SE"
"27800","920 15TH ST SE #D",20003,499000,499000,"2","2","1","8/31/14",2014-08-31,2014,8,"2014 8","920 15TH ST SE"
"27801","920 44TH ST NE",20019,139900,140000,"3","1","0","5/4/15",2015-05-04,2015,5,"2015 5","920 44TH ST NE"
"27802","920 47TH PL NE",20019,245500,240000,"3","2","2","8/6/15",2015-08-06,2015,8,"2015 8","920 47TH PL NE"
"27803","920 6TH ST NE",20002,715000,715000,"4","3","1","5/24/11",2011-05-24,2011,5,"2011 5","920 6TH ST NE"
"27804","920 EAST CAPITOL ST NE",20003,769000,836400,"3","2","0","7/19/13",2013-07-19,2013,7,"2013 7","920 EAST CAPITOL ST NE"
"27805","920 I NW #1009",20001,1543250,1543250,"2","2","0","8/4/14",2014-08-04,2014,8,"2014 8","920 I NW"
"27806","920 I ST NW #1004",20001,691000,700550,"1","1","0","9/10/14",2014-09-10,2014,9,"2014 9","920 I ST NW"
"27807","920 I ST NW #1005",20001,2158000,2158000,"2","2","1","3/19/14",2014-03-19,2014,3,"2014 3","920 I ST NW"
"27808","920 I ST NW #403",20001,676000,676000,"1","1","0","10/9/14",2014-10-09,2014,10,"2014 10","920 I ST NW"
"27809","920 I ST NW #407",20001,633000,633000,"1","1","0","3/3/14",2014-03-03,2014,3,"2014 3","920 I ST NW"
"27810","920 I ST NW #413",20001,724000,724000,"1","1","0","7/18/14",2014-07-18,2014,7,"2014 7","920 I ST NW"
"27811","920 I ST NW #415",20001,1200000,1175000,"2","2","0","5/13/15",2015-05-13,2015,5,"2015 5","920 I ST NW"
"27812","920 I ST NW #510",20005,973000,973000,"2","2","0","1/24/14",2014-01-24,2014,1,"2014 1","920 I ST NW"
"27813","920 I ST NW #606",20005,1485000,1485000,"2","2","1","1/6/14",2014-01-06,2014,1,"2014 1","920 I ST NW"
"27814","920 I ST NW #611",20001,1457000,1457000,"2","2","0","12/12/14",2014-12-12,2014,12,"2014 12","920 I ST NW"
"27815","920 I ST NW #703",20001,729000,729000,"1","1","1","2/21/14",2014-02-21,2014,2,"2014 2","920 I ST NW"
"27816","920 I ST NW #710",20001,1100000,1100000,"2","2","1","9/30/15",2015-09-30,2015,9,"2015 9","920 I ST NW"
"27817","920 I ST NW #713",20001,757000,757000,"1","1","0","6/6/14",2014-06-06,2014,6,"2014 6","920 I ST NW"
"27818","920 I ST NW #801",20001,850000,850000,"1","1","1","8/18/15",2015-08-18,2015,8,"2015 8","920 I ST NW"
"27819","920 I ST NW #808",20001,614000,548000,"1","1","0","2/7/14",2014-02-07,2014,2,"2014 2","920 I ST NW"
"27820","920 PERRY PL NE",20017,485000,485000,"3","2","0","8/26/15",2015-08-26,2015,8,"2015 8","920 PERRY PL NE"
"27821","920 QUINCY ST NW",20011,507000,507000,"3","1","2","9/7/12",2012-09-07,2012,9,"2012 9","920 QUINCY ST NW"
"27822","920 S ST NW",20001,995000,1050000,"4","3","1","11/30/12",2012-11-30,2012,11,"2012 11","920 S ST NW"
"27823","920 SOUTHERN AVE SE",20032,145000,130000,"3","2","0","7/24/15",2015-07-24,2015,7,"2015 7","920 SOUTHERN AVE SE"
"27824","921 12TH ST NE",20002,850000,815000,"5","5","0","1/23/15",2015-01-23,2015,1,"2015 1","921 12TH ST NE"
"27825","921 12TH ST SE",20003,639900,6e+05,"4","3","0","12/28/11",2011-12-28,2011,12,"2011 12","921 12TH ST SE"
"27826","921 12TH ST SE",20003,4e+05,305000,"3","2","1","5/25/11",2011-05-25,2011,5,"2011 5","921 12TH ST SE"
"27827","921 2ND ST NE",20002,459000,459000,"3","1","1","8/29/11",2011-08-29,2011,8,"2011 8","921 2ND ST NE"
"27828","921 4TH ST NE",20002,599900,570000,"2","1","0","10/7/14",2014-10-07,2014,10,"2014 10","921 4TH ST NE"
"27829","921 5TH ST SE",20003,535000,570000,"2","2","1","6/12/15",2015-06-12,2015,6,"2015 6","921 5TH ST SE"
"27830","921 9TH ST NE",20002,599000,605000,"3","2","0","10/25/13",2013-10-25,2013,10,"2013 10","921 9TH ST NE"
"27831","921 BARNABY ST SE",20032,230000,230000,"3","2","2","8/26/14",2014-08-26,2014,8,"2014 8","921 BARNABY ST SE"
"27832","921 BUTTERNUT ST NW #101",20012,294900,294900,"2","2","0","3/21/14",2014-03-21,2014,3,"2014 3","921 BUTTERNUT ST NW"
"27833","921 BUTTERNUT ST NW #102",20012,329900,329000,"2","2","0","12/17/14",2014-12-17,2014,12,"2014 12","921 BUTTERNUT ST NW"
"27834","921 BUTTERNUT ST NW #103",20012,317500,317500,"2","2","0","1/17/14",2014-01-17,2014,1,"2014 1","921 BUTTERNUT ST NW"
"27835","921 BUTTERNUT ST NW #104",20012,319900,319000,"2","2","0","12/12/14",2014-12-12,2014,12,"2014 12","921 BUTTERNUT ST NW"
"27836","921 BUTTERNUT ST NW #201",20012,339900,339900,"2","2","0","10/10/14",2014-10-10,2014,10,"2014 10","921 BUTTERNUT ST NW"
"27837","921 BUTTERNUT ST NW #202",20012,330900,340000,"2","2","0","4/25/14",2014-04-25,2014,4,"2014 4","921 BUTTERNUT ST NW"
"27838","921 BUTTERNUT ST NW #203",20012,350000,350000,"2","2","0","1/28/14",2014-01-28,2014,1,"2014 1","921 BUTTERNUT ST NW"
"27839","921 BUTTERNUT ST NW #204",20001,319900,314900,"2","2","0","1/3/14",2014-01-03,2014,1,"2014 1","921 BUTTERNUT ST NW"
"27840","921 BUTTERNUT ST NW #301",20012,349900,360000,"2","2","0","10/29/14",2014-10-29,2014,10,"2014 10","921 BUTTERNUT ST NW"
"27841","921 BUTTERNUT ST NW #302",20012,329900,329900,"2","2","0","12/20/13",2013-12-20,2013,12,"2013 12","921 BUTTERNUT ST NW"
"27842","921 BUTTERNUT ST NW #303",20012,359900,359900,"2","2","0","3/27/14",2014-03-27,2014,3,"2014 3","921 BUTTERNUT ST NW"
"27843","921 BUTTERNUT ST NW #304",20001,319900,319900,"2","2","0","1/3/14",2014-01-03,2014,1,"2014 1","921 BUTTERNUT ST NW"
"27844","921 E ST SE",20003,6e+05,605000,"2","2","1","12/31/13",2013-12-31,2013,12,"2013 12","921 E ST SE"
"27845","921 EAST CAPITOL ST SE",20003,1300000,1300000,"4","3","1","3/18/15",2015-03-18,2015,3,"2015 3","921 EAST CAPITOL ST SE"
"27846","921 F ST NE",20002,598500,616000,"3","1","1","10/14/11",2011-10-14,2011,10,"2011 10","921 F ST NE"
"27847","921 G ST SE",20003,685000,703000,"2","2","0","11/8/13",2013-11-08,2013,11,"2013 11","921 G ST SE"
"27848","921 K ST NE",20002,625000,620000,"3","1","1","5/21/13",2013-05-21,2013,5,"2013 5","921 K ST NE"
"27849","921 QUINCY ST NW",20011,699000,714000,"3","3","1","5/28/13",2013-05-28,2013,5,"2013 5","921 QUINCY ST NW"
"27850","921 QUINCY ST NW",20011,449000,449000,"3","1","1","11/16/12",2012-11-16,2012,11,"2012 11","921 QUINCY ST NW"
"27851","921931 RANDOLPH ST NW",20011,180000,180000,"0","0","0","4/16/13",2013-04-16,2013,4,"2013 4","921931 RANDOLPH ST NW"
"27852","922 15TH ST SE",20003,499900,532355,"3","1","1","12/30/14",2014-12-30,2014,12,"2014 12","922 15TH ST SE"
"27853","922 24TH ST NW #703",20037,235000,232000,"0","1","0","10/3/13",2013-10-03,2013,10,"2013 10","922 24TH ST NW"
"27854","922 MADISON ST NW #1",20011,189900,175000,"2","1","1","12/31/11",2011-12-31,2011,12,"2011 12","922 MADISON ST NW"
"27855","922 MADISON ST NW #101",20011,244900,233900,"2","1","1","9/8/11",2011-09-08,2011,9,"2011 9","922 MADISON ST NW"
"27856","922 MADISON ST NW #102",20011,199900,199900,"2","1","1","5/20/11",2011-05-20,2011,5,"2011 5","922 MADISON ST NW"
"27857","922 MADISON ST NW #102",20011,229900,225000,"1","1","1","9/13/13",2013-09-13,2013,9,"2013 9","922 MADISON ST NW"
"27858","922 MADISON ST NW #104",20011,209900,199900,"1","1","1","6/1/11",2011-06-01,2011,6,"2011 6","922 MADISON ST NW"
"27859","922 MADISON ST NW #2",20011,198900,198900,"2","1","1","5/13/11",2011-05-13,2011,5,"2011 5","922 MADISON ST NW"
"27860","922 MADISON ST NW #202",20011,214900,225000,"2","1","1","6/27/11",2011-06-27,2011,6,"2011 6","922 MADISON ST NW"
"27861","922 MADISON ST NW #203",20011,214900,213900,"2","1","1","7/29/11",2011-07-29,2011,7,"2011 7","922 MADISON ST NW"
"27862","922 MADISON ST NW #204",20011,209900,222400,"2","1","1","6/27/11",2011-06-27,2011,6,"2011 6","922 MADISON ST NW"
"27863","922 MADISON ST NW #301",20011,269900,270000,"2","1","1","5/6/11",2011-05-06,2011,5,"2011 5","922 MADISON ST NW"
"27864","922 MADISON ST NW #302",20011,285000,260000,"2","1","1","7/7/14",2014-07-07,2014,7,"2014 7","922 MADISON ST NW"
"27865","922 MADISON ST NW #302",20011,227500,227500,"2","1","1","5/23/11",2011-05-23,2011,5,"2011 5","922 MADISON ST NW"
"27866","922 MADISON ST NW #303",20011,219900,219900,"2","1","1","7/20/11",2011-07-20,2011,7,"2011 7","922 MADISON ST NW"
"27867","922 MADISON ST NW #304",20011,224900,213000,"2","1","1","7/29/11",2011-07-29,2011,7,"2011 7","922 MADISON ST NW"
"27868","922 N ST NW #201",20001,414900,440000,"1","1","0","7/3/14",2014-07-03,2014,7,"2014 7","922 N ST NW"
"27869","922 SPRING RD NW",20010,849999,849999,"4","3","1","10/17/14",2014-10-17,2014,10,"2014 10","922 SPRING RD NW"
"27870","923 10TH ST NE",20002,629950,615000,"4","3","1","5/20/11",2011-05-20,2011,5,"2011 5","923 10TH ST NE"
"27871","923 11TH ST NE",20002,664000,664000,"4","2","0","6/27/13",2013-06-27,2013,6,"2013 6","923 11TH ST NE"
"27872","923 12TH ST NE",20002,825000,825000,"5","5","0","4/9/15",2015-04-09,2015,4,"2015 4","923 12TH ST NE"
"27873","923 6TH ST NE",20002,6e+05,630000,"3","2","0","6/16/14",2014-06-16,2014,6,"2014 6","923 6TH ST NE"
"27874","923 9TH ST NE",20002,748750,793000,"3","2","1","6/21/13",2013-06-21,2013,6,"2013 6","923 9TH ST NE"
"27875","923 FRENCH ST NW",20001,699900,690000,"3","2","1","9/21/11",2011-09-21,2011,9,"2011 9","923 FRENCH ST NW"
"27876","923 G ST SE",20003,665000,665000,"2","1","0","10/7/13",2013-10-07,2013,10,"2013 10","923 G ST SE"
"27877","923 NORTH CAROLINA AVE SE",20003,899900,869500,"4","3","0","6/1/11",2011-06-01,2011,6,"2011 6","923 NORTH CAROLINA AVE SE"
"27878","923 S ST NW",20001,939000,909000,"5","3","0","6/10/11",2011-06-10,2011,6,"2011 6","923 S ST NW"
"27879","923 T ST NW",20001,1075000,1025000,"4","3","1","12/18/14",2014-12-18,2014,12,"2014 12","923 T ST NW"
"27880","924 3RD PLACE SE",20003,893350,893350,"3","3","1","12/20/11",2011-12-20,2011,12,"2011 12","924 3RD PLACE SE"
"27881","924 9TH ST NE",20002,580000,619500,"2","2","1","4/9/14",2014-04-09,2014,4,"2014 4","924 9TH ST NE"
"27882","924 INGRAHAM ST NW",20011,285000,269100,"3","2","0","9/16/11",2011-09-16,2011,9,"2011 9","924 INGRAHAM ST NW"
"27883","924 LONGFELLOW ST NW",20011,299990,280000,"4","3","1","6/18/12",2012-06-18,2012,6,"2012 6","924 LONGFELLOW ST NW"
"27884","924 SPRING RD NW",20010,650000,642000,"3","3","1","4/25/14",2014-04-25,2014,4,"2014 4","924 SPRING RD NW"
"27885","924 W ST NW",20001,695000,712000,"2","2","1","8/28/15",2015-08-28,2015,8,"2015 8","924 W ST NW"
"27886","924 W ST NW",20001,564000,550000,"2","2","1","5/9/11",2011-05-09,2011,5,"2011 5","924 W ST NW"
"27887","925 12TH ST NE",20002,825000,755000,"5","5","0","8/17/15",2015-08-17,2015,8,"2015 8","925 12TH ST NE"
"27888","925 5TH ST NE",20002,649000,635000,"3","1","1","4/13/12",2012-04-13,2012,4,"2012 4","925 5TH ST NE"
"27889","925 8TH ST NE",20002,3e+05,310000,"1","1","1","7/30/13",2013-07-30,2013,7,"2013 7","925 8TH ST NE"
"27890","925 9TH ST NE",20002,799000,750000,"3","2","1","10/31/14",2014-10-31,2014,10,"2014 10","925 9TH ST NE"
"27891","925 FRENCH ST NW",20001,833500,833500,"2","2","1","1/21/15",2015-01-21,2015,1,"2015 1","925 FRENCH ST NW"
"27892","925 H NW #606h",20004,862000,862000,"2","2","0","1/7/14",2014-01-07,2014,1,"2014 1","925 H NW"
"27893","925 H ST NW #1004",20001,1125000,1125000,"2","2","0","12/12/14",2014-12-12,2014,12,"2014 12","925 H ST NW"
"27894","925 H ST NW #1008",20001,1444000,1469550,"2","2","1","2/4/14",2014-02-04,2014,2,"2014 2","925 H ST NW"
"27895","925 H ST NW #302",20001,1207000,1185000,"2","2","0","6/22/15",2015-06-22,2015,6,"2015 6","925 H ST NW"
"27896","925 H ST NW #304",20001,799000,799000,"1","1","1","6/30/15",2015-06-30,2015,6,"2015 6","925 H ST NW"
"27897","925 H ST NW #308",20001,804000,819050,"2","2","0","2/12/14",2014-02-12,2014,2,"2014 2","925 H ST NW"
"27898","925 H ST NW #313",20001,713000,713000,"1","1","0","1/2/15",2015-01-02,2015,1,"2015 1","925 H ST NW"
"27899","925 H ST NW #406",20001,898000,898000,"2","2","0","3/9/15",2015-03-09,2015,3,"2015 3","925 H ST NW"
"27900","925 H ST NW #410",20001,1409000,1409000,"2","2","0","7/3/14",2014-07-03,2014,7,"2014 7","925 H ST NW"
"27901","925 H ST NW #412",20001,599000,599000,"1","1","1","6/22/15",2015-06-22,2015,6,"2015 6","925 H ST NW"
"27902","925 H ST NW #414",20001,560000,607000,"1","1","0","9/5/14",2014-09-05,2014,9,"2014 9","925 H ST NW"
"27903","925 H ST NW #502",20001,1237000,1222000,"2","2","0","6/22/15",2015-06-22,2015,6,"2015 6","925 H ST NW"
"27904","925 H ST NW #515",20001,1166000,1171000,"2","2","0","8/21/15",2015-08-21,2015,8,"2015 8","925 H ST NW"
"27905","925 H ST NW #615",20001,2286000,2302100,"2","2","0","8/18/14",2014-08-18,2014,8,"2014 8","925 H ST NW"
"27906","925 H ST NW #701",20005,768000,768000,"1","1","0","12/12/13",2013-12-12,2013,12,"2013 12","925 H ST NW"
"27907","925 H ST NW #703",20001,607000,607000,"1","1","0","2/10/14",2014-02-10,2014,2,"2014 2","925 H ST NW"
"27908","925 H ST NW #706",20005,837750,837750,"2","2","0","1/8/14",2014-01-08,2014,1,"2014 1","925 H ST NW"
"27909","925 H ST NW #809",20001,1466000,1375000,"2","2","1","7/17/15",2015-07-17,2015,7,"2015 7","925 H ST NW"
"27910","925 H ST NW #902",20001,1079000,1096150,"2","2","0","5/2/14",2014-05-02,2014,5,"2014 5","925 H ST NW"
"27911","925 H ST NW #904",20004,1147000,1147000,"2","2","1","1/29/14",2014-01-29,2014,1,"2014 1","925 H ST NW"
"27912","925 H ST NW #905",20005,587000,653236,"1","1","1","1/27/14",2014-01-27,2014,1,"2014 1","925 H ST NW"
"27913","925 H ST NW #907",20001,567000,567000,"1","1","0","5/6/14",2014-05-06,2014,5,"2014 5","925 H ST NW"
"27914","925 H ST NW #908",20001,1423000,1400000,"2","2","1","6/11/15",2015-06-11,2015,6,"2015 6","925 H ST NW"
"27915","925 JEFFERSON ST NE",20011,375000,385000,"4","1","1","8/31/15",2015-08-31,2015,8,"2015 8","925 JEFFERSON ST NE"
"27916","925 JEFFERSON ST NE",20011,259900,245000,"3","1","1","2/4/13",2013-02-04,2013,2,"2013 2","925 JEFFERSON ST NE"
"27917","925 K ST NE",20002,498750,507500,"3","1","0","3/29/12",2012-03-29,2012,3,"2012 3","925 K ST NE"
"27918","925 NORTH CAROLINA AVE SE",20003,1199000,1200000,"3","3","1","12/7/13",2013-12-07,2013,12,"2013 12","925 NORTH CAROLINA AVE SE"
"27919","925 RANDOLPH ST NW #925D",20011,249000,249000,"1","1","0","3/31/12",2012-03-31,2012,3,"2012 3","925 RANDOLPH ST NW"
"27920","925 SOUTH CAROLINA AVE SE",20003,780000,828150,"4","2","1","7/1/11",2011-07-01,2011,7,"2011 7","925 SOUTH CAROLINA AVE SE"
"27921","925 WESTMINSTER ST NW #1",20001,349900,380000,"2","2","0","12/15/11",2011-12-15,2011,12,"2011 12","925 WESTMINSTER ST NW"
