id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10116726,Lux 1-Bedroom Apartment in Downtown Boston,30283594,Kara,,Chinatown,42.35160596313017,-71.06154627147038,Entire home/apt,134,3,1,2016-02-12,0.05,181,360
10033850,"""Lux 1-Bedroom Boston Apartment with Yoga Studio",30283594,Kara,,Chinatown,42.35057889072727,-71.06002593054511,Entire home/apt,129,6,0,,,181,334
18537967,2A Boston Downtown Whole  2BR/4bds Suite walk2all,90527363,Haiying,,Chinatown,42.34864357685269,-71.06181967696031,Entire home/apt,179,1,16,2017-10-05,3.84,12,144
13081090,Loft-Style 2BR in Downtown,12243051,Sonder,,Chinatown,42.35127414071154,-71.06167521253369,Entire home/apt,179,2,18,2017-09-28,1.14,147,103
10034614,Upscale Boston 2 Bedroom Apartment & Yoga Studio,30283594,Kara,,Chinatown,42.351341904003895,-71.06049158227391,Entire home/apt,176,6,0,,,181,360
19602772,Sophisticated 3-BR close to Tufts Medical Center,95459395,Bluebird,,Chinatown,42.348867596896625,-71.06047461971283,Entire home/apt,220,3,1,2017-08-27,0.73,84,349
10116429,Lavish 1 Bedroom Downtown Boston Apartment,30283594,Kara,,Chinatown,42.35125461850827,-71.06124547812514,Entire home/apt,129,3,1,2016-01-17,0.05,181,360
18684888,Luxury 2BR Financial District,94783015,Dan,,Chinatown,42.34955828957631,-71.06051166687087,Entire home/apt,349,2,4,2017-09-29,0.90,3,340
10033976,Luxury 1-Bedroom Boston Apartment with Yoga Studio,30283594,Kara,,Chinatown,42.35146180082516,-71.05931099915965,Entire home/apt,140,6,0,,,181,360
4255538,Theater District 1BR 1Bath Cityview,11279983,Daniel,,Chinatown,42.347099175145,-71.0626980849258,Entire home/apt,279,2,24,2017-10-02,0.67,1,221
19602101,Modern & Spacious 3BR/2BATH in Leather District!!,30283594,Kara,,Chinatown,42.3491884817704,-71.06078634903191,Entire home/apt,205,3,0,,,181,81
19798661,"Lux 3 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.34920602405439,-71.06120924233649,Entire home/apt,558,7,0,,,76,182
10033710,Lavish 1-BR Boston Apt. with Yoga Studio!,30283594,Kara,,Chinatown,42.350948573088345,-71.06111384419096,Entire home/apt,139,3,0,,,181,360
14506396,Chinatown Bedroom,89613233,Krista,,Chinatown,42.34864828206799,-71.06012875567642,Private room,95,1,2,2016-08-27,0.14,1,335
18110859,1B Boston downtown 2BR/3Bds Apt shiny safe/quiet,90527363,Haiying,,Chinatown,42.347669865473925,-71.06045583019021,Entire home/apt,179,1,27,2017-09-17,4.68,12,158
16767348,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.350354837291796,-71.06047226832497,Entire home/apt,310,7,0,,,76,87
18389483,Ultra-Cozy 2-BR Apt in Downtown Boston!,95459395,Bluebird,,Chinatown,42.35139336897252,-71.06133920330265,Entire home/apt,599,3,0,,,84,362
20830101,Cozy 2-BR in Boston near Copely Square!,95459395,Bluebird,,Chinatown,42.35152909605403,-71.06139795235119,Entire home/apt,198,3,0,,,84,93
13080375,Industrial 3BR in Downtown,12243051,Sonder,,Chinatown,42.351415292553334,-71.06176172031839,Entire home/apt,259,2,15,2017-08-09,0.94,147,31
4445906,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35158127863813,-71.06172714333803,Entire home/apt,389,3,5,2017-08-20,0.28,76,86
10033322,_Luxury 1 Bedroom Boston Apartment + Yoga Studio,30283594,Kara,,Chinatown,42.34953273016119,-71.06073077989421,Entire home/apt,129,25,0,,,181,360
18388606,Ultra-Plush 2-BR Furnished Apt in Downtown Boston,95459395,Bluebird,,Chinatown,42.351321412859505,-71.06189605710206,Entire home/apt,599,3,0,,,84,347
20174390,Heart of the City - 3 bed located in Downtown!!!,16635191,Fred,,Chinatown,42.350752800026,-71.06259519778533,Entire home/apt,299,2,12,2017-09-24,5.90,2,169
10262069,Lux Furnished 2-BR Boston Apartment + Yoga Studio,30283594,Kara,,Chinatown,42.3509297039733,-71.05977195554615,Entire home/apt,178,3,1,2017-08-14,0.56,181,360
18077052,Entire Apartment + Next to Subway + Great Location,124466551,Steve,,Chinatown,42.35200389262631,-71.05924240011878,Entire home/apt,149,2,44,2017-09-24,7.90,1,53
