listing_id,date
6018637,2016-07-07
6018637,2016-07-09
6018637,2016-07-17
6018637,2016-07-25
6018637,2016-07-27
6018637,2016-07-31
6018637,2016-08-03
6018637,2016-08-06
6018637,2016-08-09
6018637,2016-08-14
6018637,2016-08-18
6018637,2016-08-19
6018637,2016-08-26
6018637,2016-09-03
6018637,2016-09-08
6018637,2016-09-14
6018637,2016-09-16
6018637,2016-09-20
6018637,2016-09-29
6018637,2016-10-03
6018637,2016-10-08
6018637,2016-10-10
6018637,2016-10-21
6018637,2016-11-15
6018637,2016-11-21
6018637,2016-11-27
6018637,2016-12-05
6018637,2016-12-08
6018637,2016-12-18
6018637,2016-12-26
6018637,2016-12-29
6018637,2017-01-15
6018637,2017-01-21
6018637,2017-01-27
6018637,2017-02-11
6018637,2017-02-14
6018637,2017-02-19
6018637,2017-02-23
6018637,2017-03-02
6018637,2017-03-11
6018637,2017-03-14
6018637,2017-03-20
6018637,2017-03-26
6018637,2017-04-02
6018637,2017-04-09
6018637,2017-04-17
6018637,2017-04-23
12654999,2016-07-04
12654999,2016-07-26
12654999,2016-08-01
12654999,2016-11-13
9427051,2016-03-21
9427051,2016-03-21
9427051,2016-05-20
9427051,2016-06-05
9427051,2016-07-05
9427051,2016-07-11
9427051,2016-08-07
9427051,2016-09-05
9427051,2016-09-12
9427051,2016-09-26
9427051,2016-10-09
9427051,2016-10-17
9427051,2016-11-28
9427051,2016-12-11
9427051,2017-01-16
9427051,2017-04-09
9427051,2017-04-16
3975893,2014-11-20
3975893,2015-01-26
3975893,2015-03-29
3975893,2015-04-04
3975893,2015-04-11
3975893,2015-06-29
3975893,2016-04-05
13813851,2016-07-07
13813851,2016-09-11
9371337,2015-12-08
9371337,2015-12-13
9371337,2015-12-27
9371337,2016-09-27
9371337,2016-10-25
9371337,2016-11-03
7609940,2017-01-22
7609940,2017-03-15
7609940,2017-03-30
7609940,2017-04-09
7609940,2017-04-30
15340354,2017-03-19
15340354,2017-04-02
15340354,2017-04-05
16514039,2017-01-15
16514039,2017-01-17
16514039,2017-01-31
16514039,2017-04-23
1663504,2014-08-09
1663504,2014-08-22
1663504,2014-09-02
1663504,2014-09-08
1663504,2014-09-12
1663504,2014-09-16
1663504,2014-09-17
1663504,2014-09-19
1663504,2014-09-21
1663504,2014-10-24
1663504,2014-10-28
1663504,2014-11-05
1663504,2014-11-18
1663504,2014-12-02
1663504,2014-12-28
1663504,2015-01-05
1663504,2015-02-08
1663504,2015-03-06
1663504,2015-03-09
1663504,2015-03-12
1663504,2015-04-01
1663504,2015-04-06
1663504,2015-04-11
1663504,2015-04-17
1663504,2015-04-20
1663504,2015-04-24
1663504,2015-04-26
1663504,2015-05-09
1663504,2015-05-25
1663504,2016-04-06
1663504,2016-04-12
1663504,2016-04-17
1663504,2016-05-18
1663504,2016-06-26
1663504,2016-09-18
1663504,2016-10-08
1663504,2016-10-21
1663504,2016-11-16
1663504,2017-01-25
1663504,2017-03-11
1663504,2017-03-20
1663504,2017-03-29
1663504,2017-04-13
1663504,2017-04-20
1663504,2017-04-27
13110758,2016-06-10
13110758,2016-06-15
13110758,2016-06-18
13110758,2016-06-28
13110758,2016-06-28
13110758,2016-06-30
13110758,2016-07-07
13110758,2016-07-10
13110758,2016-07-13
13110758,2016-07-18
13110758,2016-07-20
13110758,2016-07-26
13110758,2016-07-28
13110758,2016-08-01
13110758,2016-08-10
13110758,2016-08-15
13110758,2016-08-17
13110758,2016-08-26
13110758,2016-09-01
13110758,2016-09-11
13110758,2016-09-29
13110758,2016-10-05
13110758,2016-10-07
13110758,2016-10-09
13110758,2016-10-11
13110758,2016-10-21
13110758,2016-10-23
13110758,2016-10-25
13110758,2016-11-17
13110758,2017-03-19
13110758,2017-03-23
13110758,2017-03-26
13110758,2017-03-31
13110758,2017-04-16
13110758,2017-04-22
13110758,2017-05-08
10453467,2016-01-18
10453467,2016-02-07
10453467,2016-02-14
10453467,2016-03-10
10453467,2016-03-17
10453467,2016-04-01
10453467,2016-04-02
10453467,2016-04-02
10453467,2016-04-08
10453467,2016-04-09
10453467,2016-04-11
10453467,2016-04-16
10453467,2016-04-20
10453467,2016-05-19
10453467,2016-05-21
10453467,2016-05-25
10453467,2016-05-27
10453467,2016-05-31
10453467,2016-06-13
10453467,2016-06-15
10453467,2016-06-21
10453467,2016-06-25
10453467,2016-07-14
10453467,2016-08-16
10453467,2016-08-27
10453467,2016-09-15
10453467,2016-09-22
10453467,2016-09-26
10453467,2016-10-06
10453467,2016-10-09
10453467,2016-10-11
10453467,2016-10-16
10453467,2016-10-21
10453467,2016-10-26
10453467,2016-11-14
10453467,2016-11-20
10453467,2017-01-20
10453467,2017-01-22
10453467,2017-03-09
10453467,2017-03-18
10453467,2017-04-03
10453467,2017-04-09
10453467,2017-04-21
10453467,2017-04-30
5838728,2015-04-05
5838728,2016-05-15
5838728,2016-06-20
5838728,2016-07-05
5838728,2016-07-15
5838728,2016-07-17
5838728,2016-07-29
5838728,2016-09-06
5838728,2016-09-10
5838728,2016-09-16
5838728,2016-09-19
5838728,2016-09-21
5838728,2016-09-24
5838728,2016-09-25
5838728,2016-09-30
5838728,2016-10-03
5838728,2016-10-06
5838728,2016-10-10
5838728,2016-10-16
5838728,2016-10-21
5838728,2016-10-29
5838728,2016-11-01
5838728,2016-11-06
5838728,2016-11-16
5838728,2016-11-26
5838728,2016-12-28
5838728,2017-01-11
5838728,2017-01-23
5838728,2017-01-29
5838728,2017-02-12
5838728,2017-02-26
5838728,2017-03-12
5838728,2017-03-26
5838728,2017-04-14
5838728,2017-04-16
5838728,2017-04-23
5838728,2017-04-27
12530488,2016-04-28
12530488,2016-07-14
12530488,2016-09-30
12530488,2016-10-09
12530488,2016-10-15
12530488,2016-10-16
12530488,2016-10-22
17944042,2017-04-13
17944042,2017-04-19
17944042,2017-04-23
17944042,2017-04-28
17944042,2017-05-07
17944042,2017-05-09
8838057,2015-11-04
8838057,2015-11-10
8838057,2015-11-11
8838057,2015-11-21
8838057,2015-11-25
8838057,2015-11-28
8838057,2015-12-06
8838057,2015-12-11
8838057,2016-01-12
8838057,2016-02-13
8838057,2016-02-14
8838057,2016-02-15
8838057,2016-03-02
8838057,2016-03-17
8838057,2016-03-24
8838057,2016-03-27
8838057,2016-04-01
8838057,2016-04-03
8838057,2016-04-06
8838057,2016-04-10
8838057,2016-04-14
8838057,2016-04-20
8838057,2016-05-07
8838057,2016-05-08
8838057,2016-05-10
8838057,2016-05-21
8838057,2016-06-08
8838057,2016-06-11
8838057,2016-06-23
8838057,2016-06-29
8838057,2016-07-05
8838057,2016-07-23
8838057,2016-08-02
8838057,2016-09-10
8838057,2016-09-16
8838057,2016-09-23
8838057,2016-10-01
8838057,2016-10-06
8838057,2016-10-09
8838057,2016-10-17
8838057,2016-10-20
8838057,2016-10-26
8838057,2016-11-16
8838057,2017-03-07
8838057,2017-03-14
8838057,2017-03-19
8838057,2017-04-09
8838057,2017-04-12
8838057,2017-04-22
8838057,2017-05-06
16734307,2017-01-15
16734307,2017-03-06
16734307,2017-03-08
16734307,2017-03-11
16734307,2017-03-17
16734307,2017-03-19
16734307,2017-03-27
16734307,2017-04-03
13495619,2016-06-22
17682417,2017-03-28
17682417,2017-03-31
17682417,2017-04-05
17682417,2017-04-15
16018007,2017-04-01
16018007,2017-04-24
16018007,2017-05-01
17610048,2017-03-09
17610048,2017-04-23
250215,2013-01-24
250215,2017-03-16
250215,2017-03-26
250215,2017-04-05
3601131,2015-04-01
3601131,2015-04-09
3601131,2015-04-14
3601131,2015-04-19
3601131,2015-04-27
3601131,2015-05-11
3601131,2015-05-17
3601131,2015-06-15
3601131,2015-08-18
3601131,2015-08-29
3601131,2015-09-19
3601131,2015-09-27
3601131,2015-10-06
3601131,2015-12-13
3601131,2016-01-22
3601131,2016-02-06
3601131,2016-02-15
3601131,2016-02-22
3601131,2016-02-29
3601131,2016-03-17
3601131,2016-03-25
3601131,2016-03-30
3601131,2016-04-14
3601131,2016-04-21
3601131,2016-05-01
3601131,2016-05-16
3601131,2016-05-30
3601131,2016-06-30
3601131,2016-07-06
3601131,2016-07-12
3601131,2016-07-17
3601131,2016-07-22
3601131,2016-07-29
3601131,2016-08-27
3601131,2016-09-17
3601131,2016-10-02
3601131,2016-10-05
3601131,2016-10-10
3601131,2016-10-20
3601131,2016-11-03
3601131,2016-11-07
3601131,2016-11-17
3601131,2016-11-24
3601131,2016-12-04
3601131,2016-12-10
3601131,2016-12-17
3601131,2017-01-04
3601131,2017-01-12
3601131,2017-01-18
3601131,2017-01-21
3601131,2017-01-26
3601131,2017-02-02
3601131,2017-02-07
3601131,2017-02-12
3601131,2017-02-18
3601131,2017-02-27
3601131,2017-03-09
3601131,2017-03-18
3601131,2017-03-21
3601131,2017-03-31
3601131,2017-04-05
3601131,2017-04-15
3601131,2017-04-20
3601131,2017-04-26
3601131,2017-04-29
14727221,2016-11-17
14727221,2016-11-20
14727221,2017-01-01
14727221,2017-04-03
15511169,2016-11-14
14577744,2016-10-23
14577744,2016-11-06
14577744,2016-11-12
14577744,2016-11-20
14577744,2016-11-27
14577744,2016-12-05
14577744,2016-12-30
14577744,2017-01-16
14577744,2017-01-29
14577744,2017-02-25
14577744,2017-03-01
14577744,2017-03-14
14577744,2017-03-20
14577744,2017-03-27
14577744,2017-04-07
14577744,2017-04-20
14577744,2017-04-23
14577744,2017-04-30
14577744,2017-05-09
16528623,2017-03-15
16528623,2017-04-13
16528623,2017-04-28
13410074,2016-09-23
705901,2014-06-25
705901,2015-05-15
705901,2015-05-20
705901,2015-08-01
705901,2016-12-30
15603970,2016-12-09
15603970,2016-12-12
15603970,2016-12-16
15603970,2017-01-01
15603970,2017-01-06
15603970,2017-01-08
15603970,2017-01-25
15603970,2017-01-26
15603970,2017-01-28
15603970,2017-01-30
15603970,2017-02-06
15603970,2017-02-10
15603970,2017-02-13
15603970,2017-02-20
15603970,2017-02-24
15603970,2017-02-26
15603970,2017-02-27
15603970,2017-03-01
15603970,2017-03-04
15603970,2017-03-10
15603970,2017-03-17
15603970,2017-03-19
15603970,2017-03-23
15603970,2017-04-08
15603970,2017-04-16
15603970,2017-04-20
15603970,2017-04-30
15603970,2017-05-07
14630661,2016-08-26
14630661,2016-08-31
14630661,2016-09-03
14630661,2016-09-05
14630661,2016-09-12
14630661,2016-09-12
14630661,2016-09-16
14630661,2016-09-18
14630661,2016-09-24
14630661,2016-09-24
14630661,2016-09-28
14630661,2016-10-01
14630661,2016-10-03
14630661,2016-10-06
14630661,2016-10-14
14630661,2016-10-23
14630661,2016-11-14
451854,2012-05-08
451854,2012-05-14
451854,2012-05-17
451854,2012-05-20
451854,2012-05-23
451854,2012-05-26
451854,2012-06-03
451854,2012-06-05
451854,2012-06-13
451854,2012-06-17
451854,2012-06-23
451854,2012-06-30
451854,2012-07-05
451854,2012-07-19
451854,2012-07-28
451854,2012-08-15
451854,2012-08-31
451854,2012-09-05
451854,2012-09-10
451854,2012-12-08
451854,2012-12-14
451854,2012-12-20
451854,2013-01-11
451854,2013-01-15
451854,2013-01-23
451854,2013-01-24
451854,2013-02-14
451854,2013-02-22
451854,2013-02-26
451854,2013-03-09
451854,2013-03-21
451854,2013-04-12
451854,2013-04-19
451854,2013-05-02
451854,2013-05-04
451854,2013-05-12
451854,2013-05-20
451854,2013-05-26
451854,2013-06-01
451854,2013-06-17
451854,2013-06-22
451854,2013-06-27
451854,2013-07-26
451854,2013-08-12
451854,2013-09-22
451854,2013-09-30
451854,2013-10-22
451854,2013-11-15
451854,2013-11-25
451854,2013-12-09
451854,2013-12-14
451854,2013-12-16
451854,2014-01-05
451854,2014-01-18
451854,2014-01-25
451854,2014-01-29
451854,2014-01-31
451854,2014-02-03
451854,2014-02-14
451854,2014-02-18
451854,2014-02-23
451854,2014-02-25
451854,2014-03-10
451854,2014-03-12
451854,2014-03-23
451854,2014-03-29
451854,2014-04-04
451854,2014-04-25
451854,2014-05-09
451854,2014-05-19
451854,2014-05-24
451854,2014-06-11
451854,2014-06-26
451854,2014-07-04
451854,2014-08-01
451854,2014-08-17
451854,2014-09-16
451854,2014-09-29
451854,2014-10-06
451854,2014-10-12
451854,2014-10-15
451854,2014-11-06
451854,2014-11-13
451854,2014-11-20
451854,2014-11-26
451854,2014-12-07
451854,2014-12-11
451854,2014-12-19
451854,2014-12-25
451854,2015-01-25
451854,2015-03-01
451854,2015-03-30
451854,2015-04-08
451854,2015-04-13
451854,2015-04-17
451854,2015-04-23
451854,2015-05-05
451854,2015-05-17
451854,2015-05-21
451854,2015-06-01
451854,2015-06-08
451854,2015-06-18
451854,2015-09-12
451854,2015-09-26
451854,2015-09-29
451854,2015-10-06
451854,2015-10-14
451854,2015-10-22
451854,2015-11-03
451854,2015-11-17
451854,2015-12-06
451854,2015-12-09
451854,2015-12-18
451854,2015-12-24
451854,2016-01-15
451854,2016-01-18
451854,2016-03-15
451854,2016-03-22
451854,2016-03-30
451854,2016-08-10
451854,2016-09-04
451854,2016-10-11
451854,2016-10-25
451854,2016-11-20
451854,2017-02-17
451854,2017-03-19
451854,2017-03-24
451854,2017-03-31
326938,2012-07-28
326938,2012-08-01
326938,2012-09-01
326938,2012-11-07
326938,2012-11-15
326938,2013-03-14
326938,2013-04-10
326938,2013-05-02
326938,2013-06-05
326938,2013-06-08
326938,2013-06-19
326938,2013-07-08
326938,2013-07-17
326938,2013-07-24
326938,2013-07-30
326938,2013-10-28
326938,2016-04-03
326938,2016-04-11
326938,2016-05-08
326938,2017-05-04
8423001,2017-01-21
17176220,2017-04-16
9711829,2016-02-28
9711829,2016-03-08
9711829,2016-03-13
9711829,2016-03-20
9711829,2016-03-26
9711829,2016-03-27
9711829,2016-04-11
9711829,2016-04-23
9711829,2016-05-03
9711829,2016-05-08
9711829,2016-05-15
9711829,2016-05-20
9711829,2016-05-28
9711829,2016-06-03
9711829,2016-06-09
9711829,2016-06-16
9711829,2016-06-23
9711829,2016-07-05
9711829,2016-07-13
9711829,2016-07-18
9711829,2016-07-25
9711829,2016-08-01
9711829,2016-08-06
9711829,2016-08-13
9711829,2016-08-22
9711829,2016-09-14
9711829,2016-09-17
9711829,2016-09-23
9711829,2016-10-01
9711829,2016-10-06
9711829,2016-10-13
9711829,2016-10-17
9711829,2016-10-29
9711829,2016-11-01
9711829,2016-11-07
9711829,2016-11-11
9711829,2016-11-13
9711829,2016-11-17
9711829,2016-11-29
9711829,2016-12-07
9711829,2016-12-18
9711829,2017-02-06
9711829,2017-02-10
9711829,2017-02-19
9711829,2017-03-10
9711829,2017-03-19
9711829,2017-03-25
9711829,2017-04-09
9711829,2017-04-12
9711829,2017-04-19
9711829,2017-04-23
9711829,2017-04-27
9711829,2017-05-04
9711829,2017-05-08
284165,2012-01-12
284165,2012-04-21
284165,2012-05-24
284165,2012-08-17
284165,2012-08-25
284165,2012-11-04
284165,2012-11-11
284165,2013-04-09
284165,2013-04-17
284165,2013-04-29
284165,2013-05-18
284165,2013-05-20
284165,2013-07-21
284165,2013-07-27
284165,2013-08-21
284165,2013-08-21
284165,2013-08-26
284165,2013-09-23
284165,2014-02-24
284165,2014-03-04
284165,2014-03-07
284165,2014-03-21
284165,2014-03-24
284165,2014-03-27
284165,2014-03-31
284165,2014-04-02
284165,2014-04-07
284165,2014-06-21
284165,2014-09-09
284165,2014-09-16
284165,2014-09-19
284165,2014-09-24
284165,2014-09-30
284165,2014-10-17
284165,2014-10-23
284165,2014-10-25
284165,2014-10-31
284165,2014-11-19
284165,2014-12-01
284165,2015-03-28
284165,2015-03-30
284165,2015-04-07
284165,2015-04-12
284165,2015-04-16
284165,2015-04-25
284165,2015-04-29
284165,2015-05-23
284165,2015-06-13
284165,2015-08-17
284165,2016-05-21
284165,2016-05-28
284165,2016-05-31
284165,2016-06-13
284165,2016-06-22
284165,2016-07-30
284165,2016-08-05
284165,2016-09-11
284165,2016-10-24
284165,2016-12-30
8043255,2015-09-30
8043255,2015-10-26
8043255,2015-11-15
8043255,2015-11-29
8043255,2016-07-05
8043255,2016-08-04
4882039,2015-02-01
4882039,2015-02-09
4882039,2015-03-04
4882039,2015-03-05
4882039,2015-03-12
4882039,2015-03-17
4882039,2015-03-21
4882039,2015-03-27
4882039,2015-03-29
4882039,2015-03-31
4882039,2015-04-01
4882039,2015-04-06
4882039,2015-04-08
4882039,2015-04-12
4882039,2015-04-18
4882039,2015-05-01
4882039,2015-05-04
4882039,2015-05-06
4882039,2015-05-13
4882039,2015-05-15
4882039,2015-05-26
4882039,2015-06-02
4882039,2015-06-04
4882039,2015-06-11
4882039,2015-06-16
4882039,2015-06-21
4882039,2015-06-25
4882039,2015-06-30
4882039,2015-07-17
4882039,2015-07-21
4882039,2015-07-24
4882039,2015-07-27
4882039,2015-07-31
4882039,2015-08-07
4882039,2015-08-12
4882039,2015-08-16
4882039,2015-08-19
4882039,2015-08-21
4882039,2015-08-24
4882039,2015-08-28
4882039,2015-09-01
4882039,2015-09-11
4882039,2015-09-14
4882039,2015-09-20
4882039,2015-09-24
4882039,2015-09-26
4882039,2015-10-03
4882039,2015-10-09
4882039,2015-10-13
4882039,2015-10-18
4882039,2015-10-21
4882039,2015-10-24
4882039,2015-10-26
4882039,2015-11-01
4882039,2015-11-05
4882039,2015-11-18
4882039,2015-12-12
4882039,2015-12-16
4882039,2015-12-21
4882039,2016-02-09
4882039,2016-02-14
4882039,2016-03-19
4882039,2016-03-25
4882039,2016-03-31
4882039,2016-05-04
4882039,2016-05-15
4882039,2016-05-18
4882039,2016-05-23
4882039,2016-05-27
4882039,2016-06-04
4882039,2016-06-10
4882039,2016-06-18
4882039,2016-06-23
4882039,2016-06-28
4882039,2016-07-05
4882039,2016-07-09
4882039,2016-07-16
4882039,2016-08-21
4882039,2016-09-06
4882039,2016-09-11
4882039,2016-09-13
4882039,2016-09-18
4882039,2016-09-20
4882039,2016-09-22
4882039,2016-09-28
4882039,2016-10-02
4882039,2016-10-06
4882039,2016-10-10
4882039,2016-10-12
4882039,2016-10-17
4882039,2016-10-21
4882039,2016-10-25
4882039,2016-10-31
4882039,2016-11-07
4882039,2016-11-12
4882039,2016-11-20
4882039,2016-12-18
4882039,2017-01-02
4882039,2017-03-05
4882039,2017-03-08
4882039,2017-03-18
4882039,2017-03-21
4882039,2017-03-25
4882039,2017-03-30
4882039,2017-04-03
4882039,2017-04-06
4882039,2017-04-09
4882039,2017-04-11
4882039,2017-04-13
4882039,2017-04-17
4882039,2017-04-20
4882039,2017-04-24
4882039,2017-05-07
7385563,2015-09-08
7385563,2015-09-17
7385563,2015-09-20
7385563,2015-10-26
7385563,2015-11-09
7385563,2015-12-30
7385563,2016-02-04
7385563,2016-03-11
7385563,2016-03-22
7385563,2016-03-26
7385563,2016-04-05
7385563,2016-04-06
7385563,2016-04-18
7385563,2016-04-24
7385563,2016-05-11
7385563,2016-05-14
7385563,2016-05-14
7385563,2016-05-21
7385563,2016-05-25
7385563,2016-05-28
7385563,2016-06-23
7385563,2016-08-13
7385563,2017-03-13
7385563,2017-03-25
7385563,2017-04-07
7385563,2017-04-11
7385563,2017-04-14
7385563,2017-04-25
7385563,2017-05-04
1177438,2013-06-28
1177438,2013-07-02
1177438,2013-07-06
1177438,2013-07-13
1177438,2013-07-28
1177438,2013-08-10
1177438,2013-08-16
1177438,2013-10-02
1177438,2013-10-10
1177438,2013-10-29
1177438,2013-11-02
1177438,2013-11-07
1177438,2013-12-25
1177438,2014-06-13
1177438,2014-06-18
1177438,2014-06-23
1177438,2014-06-26
1177438,2014-07-03
1177438,2014-07-07
1177438,2014-07-20
1177438,2014-07-24
1177438,2014-07-28
1177438,2014-07-31
1177438,2014-08-05
1177438,2014-08-10
1177438,2014-08-16
1177438,2014-08-23
1177438,2014-12-17
1177438,2014-12-30
1177438,2015-01-08
1177438,2015-02-08
1177438,2015-02-15
1177438,2015-02-21
1177438,2015-02-23
1177438,2015-03-13
1177438,2015-03-16
1177438,2015-03-22
1177438,2015-03-27
1177438,2015-03-30
1177438,2015-04-03
1177438,2015-04-06
1177438,2015-04-10
1177438,2015-04-12
1177438,2015-04-15
1177438,2015-04-22
1177438,2015-04-30
1177438,2015-05-02
1177438,2015-05-04
1177438,2015-05-11
1177438,2015-05-16
1177438,2015-05-19
1177438,2015-05-21
1177438,2015-05-27
1177438,2015-05-29
1177438,2015-06-03
1177438,2015-06-08
1177438,2015-06-11
1177438,2015-06-17
1177438,2015-06-23
1177438,2015-07-08
1177438,2015-07-11
1177438,2015-07-13
1177438,2015-07-15
1177438,2015-07-20
1177438,2015-07-23
1177438,2015-07-31
1177438,2015-08-05
1177438,2015-08-19
1177438,2015-09-14
1177438,2015-09-21
1177438,2015-09-28
1177438,2015-10-05
1177438,2015-10-07
1177438,2015-10-09
1177438,2015-10-17
1177438,2015-10-19
1177438,2015-10-24
1177438,2015-10-26
1177438,2015-11-02
1177438,2015-11-09
1177438,2015-11-16
1177438,2015-12-29
1177438,2016-03-08
1177438,2016-06-27
1177438,2016-07-17
1177438,2016-08-01
1177438,2016-09-16
1177438,2016-09-22
1177438,2016-09-28
1177438,2016-10-03
1177438,2016-10-09
1177438,2016-10-14
1177438,2016-10-17
1177438,2016-11-02
1177438,2016-11-06
1177438,2016-11-16
1177438,2016-11-27
1177438,2016-12-04
1177438,2017-01-04
1177438,2017-01-26
1177438,2017-02-12
1177438,2017-02-20
1177438,2017-02-28
1177438,2017-03-15
1177438,2017-03-19
1177438,2017-03-21
1177438,2017-03-26
1177438,2017-04-03
1177438,2017-04-09
1177438,2017-04-14
1177438,2017-04-16
1177438,2017-04-24
1177438,2017-05-01
1177438,2017-05-06
13529372,2017-01-09
13529372,2017-01-12
13529372,2017-02-01
13529372,2017-02-07
13529372,2017-02-20
13529372,2017-03-01
13529372,2017-03-06
13529372,2017-03-17
13529372,2017-03-22
13529372,2017-03-25
13529372,2017-03-29
13529372,2017-04-06
13529372,2017-04-09
13529372,2017-04-20
13529372,2017-04-23
13529372,2017-04-30
8419348,2016-04-02
8419348,2016-10-11
1871848,2014-04-28
1871848,2015-02-23
1871848,2015-03-19
1871848,2015-03-29
1871848,2015-04-26
1871848,2015-05-03
1871848,2015-05-09
1871848,2015-06-23
1871848,2015-08-30
1871848,2015-09-16
1871848,2015-10-01
1871848,2015-10-10
1871848,2015-10-13
1871848,2015-10-31
1871848,2016-03-17
1871848,2016-05-01
1871848,2016-07-17
1871848,2016-09-29
1871848,2016-10-10
6115291,2015-05-04
6115291,2015-05-06
6115291,2015-05-12
6115291,2015-05-13
6115291,2015-05-15
6115291,2016-05-04
6115291,2016-05-04
8067837,2015-09-28
8067837,2015-10-04
7047454,2015-07-05
7047454,2015-08-23
7047454,2015-09-07
7047454,2015-09-20
7047454,2015-10-04
7047454,2015-10-10
7047454,2015-11-08
7047454,2015-11-23
7047454,2015-12-15
7047454,2016-05-22
7047454,2016-05-27
7047454,2016-06-13
7047454,2016-08-30
7047454,2016-09-05
7047454,2016-09-15
7047454,2016-09-18
7047454,2016-09-20
7047454,2016-09-27
7047454,2016-09-29
7047454,2016-10-01
7047454,2016-10-05
7047454,2016-10-07
7047454,2016-10-09
7047454,2016-10-12
7047454,2016-10-15
7047454,2016-10-21
7047454,2016-10-28
7047454,2016-11-02
7047454,2016-11-13
7047454,2016-11-19
7047454,2016-11-27
7047454,2016-12-07
7047454,2017-01-01
7047454,2017-01-16
7047454,2017-01-22
7047454,2017-03-05
7047454,2017-03-15
7047454,2017-03-19
7047454,2017-03-26
7047454,2017-04-02
7047454,2017-04-16
6845613,2015-09-01
6845613,2016-08-21
15802719,2017-01-22
15802719,2017-03-08
15802719,2017-03-15
15802719,2017-03-19
15802719,2017-03-26
15802719,2017-04-06
15802719,2017-04-19
6437914,2016-11-13
6437914,2016-11-22
6437914,2017-01-22
6437914,2017-03-05
6437914,2017-03-23
6437914,2017-03-25
6437914,2017-04-02
6437914,2017-04-06
6437914,2017-04-09
6437914,2017-04-13
15054043,2016-10-21
6526309,2015-06-27
6526309,2015-07-06
6526309,2015-07-12
6526309,2015-09-25
6526309,2016-03-06
6526309,2016-04-19
6526309,2016-04-24
6526309,2016-07-06
6526309,2016-07-19
6526309,2016-09-05
6526309,2017-03-21
16882568,2017-03-05
16882568,2017-03-09
16882568,2017-03-12
16882568,2017-03-15
16882568,2017-03-16
16882568,2017-03-19
16882568,2017-03-23
16882568,2017-03-24
16882568,2017-03-26
16882568,2017-03-29
16882568,2017-04-04
16882568,2017-04-09
16882568,2017-04-12
16882568,2017-04-14
16882568,2017-04-17
16882568,2017-04-21
16882568,2017-04-23
16882568,2017-04-28
16882568,2017-05-02
16882568,2017-05-04
16882568,2017-05-07
16882568,2017-05-09
5164213,2015-03-09
5164213,2015-09-09
5164213,2015-09-26
5164213,2016-09-15
5164213,2016-10-11
1205516,2013-05-29
1205516,2013-06-05
1205516,2013-08-29
1205516,2013-09-27
1205516,2013-09-29
1205516,2013-10-09
1205516,2014-02-09
1205516,2014-02-15
1205516,2014-02-26
1205516,2014-03-21
1205516,2014-03-25
1205516,2014-03-28
1205516,2014-03-30
1205516,2014-04-13
1205516,2014-04-15
1205516,2014-04-17
1205516,2014-04-19
1205516,2014-04-25
1205516,2014-04-27
1205516,2014-04-28
1205516,2014-05-09
1205516,2014-05-13
1205516,2014-05-18
1205516,2014-05-23
1205516,2014-05-24
1205516,2014-06-01
1205516,2014-06-04
1205516,2014-09-15
1205516,2014-10-02
1205516,2014-10-07
1205516,2014-10-11
1205516,2014-10-12
1205516,2014-10-14
1205516,2014-10-25
1205516,2014-11-17
1205516,2014-11-23
1205516,2014-12-01
1205516,2014-12-08
1205516,2014-12-21
1205516,2014-12-23
1205516,2014-12-31
1205516,2015-03-17
1205516,2015-05-02
1205516,2015-05-13
1205516,2015-05-16
1205516,2015-05-19
1205516,2015-05-20
1205516,2015-05-22
1205516,2015-06-20
1205516,2015-06-23
1205516,2015-06-25
1205516,2015-06-26
1205516,2015-06-27
1205516,2015-06-29
1205516,2015-07-02
1205516,2015-07-06
1205516,2015-07-11
1205516,2015-07-15
1205516,2015-07-16
1205516,2015-07-18
1205516,2015-07-19
1205516,2015-07-22
1205516,2015-07-30
1205516,2015-08-04
1205516,2015-08-07
1205516,2015-08-14
1205516,2015-08-16
1205516,2015-08-19
1205516,2015-08-23
1205516,2015-08-29
1205516,2015-08-31
1205516,2015-09-06
1205516,2015-09-16
1205516,2015-09-20
1205516,2015-09-21
1205516,2015-09-23
1205516,2015-09-29
1205516,2015-10-03
1205516,2015-10-05
1205516,2015-10-15
1205516,2015-10-19
1205516,2015-10-24
1205516,2015-10-27
1205516,2015-11-02
1205516,2015-11-07
1205516,2015-11-11
1205516,2015-11-12
1205516,2015-11-15
1205516,2015-11-18
1205516,2015-11-22
1205516,2015-12-09
1205516,2015-12-11
1205516,2016-01-02
1205516,2016-01-09
1205516,2016-01-10
1205516,2016-01-17
1205516,2016-01-24
1205516,2016-02-04
1205516,2016-02-11
1205516,2016-02-14
1205516,2016-02-18
1205516,2016-02-22
1205516,2016-02-29
1205516,2016-03-09
1205516,2016-03-10
1205516,2016-03-10
1205516,2016-03-16
1205516,2016-03-18
1205516,2016-03-20
1205516,2016-03-24
1205516,2016-03-24
1205516,2016-03-26
1205516,2016-03-26
1205516,2016-04-04
1205516,2016-04-16
1205516,2016-04-17
1205516,2016-04-20
1205516,2016-04-23
1205516,2016-04-24
1205516,2016-05-04
1205516,2016-05-12
1205516,2016-05-21
1205516,2016-05-23
1205516,2016-05-25
1205516,2016-05-30
1205516,2016-06-06
1205516,2016-06-09
1205516,2016-06-11
1205516,2016-06-18
1205516,2016-06-20
1205516,2016-06-21
1205516,2016-06-24
1205516,2016-06-27
1205516,2016-07-01
1205516,2016-07-03
1205516,2016-07-04
