ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
726,"407 KENTUCKY AVE SE, Washington, DC, 20003",Match,Exact,"407 Kentucky Ave SE, WASHINGTON, DC, 20003","-76.98542,38.883965",76230865,R
727,"408 QUACKENBOS ST NE, Washington, DC, 20011",Match,Exact,"408 Quackenbos St NE, WASHINGTON, DC, 20011","-77.00129,38.96378",76227979,L
728,"409 MISSOURI AVE NW, Washington, DC, 20011",Match,Exact,"409 Missouri Ave NW, WASHINGTON, DC, 20011","-77.01813,38.957756",76223374,R
729,"410 E ST SE, Washington, DC, 20003",Match,Exact,"410 E St SE, WASHINGTON, DC, 20003","-77.000435,38.882744",620616790,L
730,"4100 5TH ST NW, Washington, DC, 20011",Match,Exact,"4100 5th St NW, WASHINGTON, DC, 20011","-77.01917,38.941036",76223674,L
731,"4103 13TH ST NE, Washington, DC, 20017",Match,Exact,"4103 13th St NE, WASHINGTON, DC, 20017","-76.98828,38.939728",76228337,R
732,"4103 3RD ST NW, Washington, DC, 20011",Match,Exact,"4103 3rd St NW, WASHINGTON, DC, 20011","-77.01534,38.941166",76223941,R
733,"4105 12TH ST NE, Washington, DC, 20017",Match,Exact,"4105 12th St NE, WASHINGTON, DC, 20017","-76.99022,38.940216",76228321,R
734,"411 BUCHANAN ST NW, Washington, DC, 20011",Match,Exact,"411 Buchanan St NW, WASHINGTON, DC, 20011","-77.01763,38.9464",76223608,R
735,"411 M ST NW, Washington, DC, 20001",Match,Exact,"411 M St NW, WASHINGTON, DC, 20001","-77.01656,38.905655",76226269,R
736,"411 OGLETHORPE ST NW, Washington, DC, 20011",Match,Exact,"411 Oglethorpe St NW, WASHINGTON, DC, 20011","-77.018295,38.96133",76223361,R
737,"411 RITTENHOUSE ST NW, Washington, DC, 20011",Match,Exact,"411 Rittenhouse St NW, WASHINGTON, DC, 20011","-77.018295,38.964966",76221997,R
738,"4111 7TH ST NW, Washington, DC, 20011",Match,Exact,"4111 7th St NW, WASHINGTON, DC, 20011","-77.02156,38.941063",76223638,R
739,"4116 18TH PL NE, Washington, DC, 20018",Match,Exact,"4116 18th Pl NE, WASHINGTON, DC, 20018","-76.979225,38.93986",76228419,L
740,"413 FARRAGUT ST NW, Washington, DC, 20011",Match,Exact,"413 Farragut St NW, WASHINGTON, DC, 20011","-77.01781,38.951088",76223421,R
741,"4131 18TH ST NE, Washington, DC, 20018",Match,Exact,"4131 18th St NE, WASHINGTON, DC, 20018","-76.98013,38.93995",76228415,R
742,"4132 ARKANSAS AVE NW, Washington, DC, 20011",Match,Exact,"4132 Arkansas Ave NW, WASHINGTON, DC, 20011","-77.03465,38.941074",76222470,L
743,"414 DELAFIELD PL NW, Washington, DC, 20011",Match,Exact,"414 Delafield Pl NW, WASHINGTON, DC, 20011","-77.017845,38.949245",76223600,L
744,"4142 22ND ST NE, Washington, DC, 20018",Match,Exact,"4142 22nd St NE, WASHINGTON, DC, 20018","-76.97419,38.940243",76229094,L
745,"415 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"415 Upshur St NW, WASHINGTON, DC, 20011","-77.01813,38.942097",76223683,R
746,"417 COLUMBIA RD NW, Washington, DC, 20001",Match,Exact,"417 Columbia Rd NW, WASHINGTON, DC, 20001","-77.0182,38.928898",76224225,R
747,"417 MADISON ST NE, Washington, DC, 20011",Match,Exact,"417 Madison St NE, WASHINGTON, DC, 20011","-77.00007,38.9593",76228021,R
748,"417 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"417 Upshur St NW, WASHINGTON, DC, 20011","-77.01826,38.942093",76223683,R
749,"418 ELM ST NW, Washington, DC, 20001",Match,Exact,"418 Elm St NW, WASHINGTON, DC, 20001","-77.01782,38.917313",76224441,L
750,"419 ELM ST NW, Washington, DC, 20001",Match,Exact,"419 Elm St NW, WASHINGTON, DC, 20001","-77.01782,38.91734",76224441,R
751,"419 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"419 Upshur St NW, WASHINGTON, DC, 20011","-77.01839,38.94209",76223683,R
752,"419 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"419 Upshur St NW, WASHINGTON, DC, 20011","-77.01839,38.94209",76223683,R
753,"42 QUINCY PL NE, Washington, DC, 20002",Match,Exact,"42 Quincy Pl NE, WASHINGTON, DC, 20002","-77.00781,38.91187",76226601,L
754,"420 LURAY PL NW, Washington, DC, 20010",Match,Exact,"420 Luray Pl NW, WASHINGTON, DC, 20010","-77.01901,38.931984",76224168,L
755,"420 RIGGS RD NE, Washington, DC, 20011",Match,Exact,"420 Riggs Rd NE, WASHINGTON, DC, 20011","-77.0008,38.95925",76228020,L
756,"4201 4TH ST NW, Washington, DC, 20011",Match,Exact,"4201 4th St NW, WASHINGTON, DC, 20011","-77.01711,38.942165",76223679,R
757,"4203 12TH ST NE, Washington, DC, 20017",Match,Exact,"4203 12th St NE, WASHINGTON, DC, 20017","-76.99022,38.94091",76228309,R
758,"4204 13TH PL NE, Washington, DC, 20017",Match,Exact,"4204 13th Pl NE, WASHINGTON, DC, 20017","-76.98716,38.940914",76228350,L
759,"4207 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"4207 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.020004,38.942085",76223665,R
760,"4207 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"4207 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.020004,38.942085",76223665,R
761,"4209 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4209 Illinois Ave NW, WASHINGTON, DC, 20011","-77.01862,38.942146",76223671,R
762,"421 11TH ST NE, Washington, DC, 20002",Match,Exact,"421 11th St NE, WASHINGTON, DC, 20002","-76.991516,38.895096",76230295,R
763,"4222 MATHEWSON DR NW, Washington, DC, 20011",Match,Exact,"4222 Mathewson Dr NW, WASHINGTON, DC, 20011","-77.04434,38.941547",76222223,L
764,"423 MARIETTA PL NW, Washington, DC, 20011",Match,Exact,"423 Marietta Pl NW, WASHINGTON, DC, 20011","-77.0185,38.959465",76223369,R
765,"424 ALLISON ST NW, Washington, DC, 20011",Match,Exact,"424 Allison St NW, WASHINGTON, DC, 20011","-77.017494,38.945305",76223622,L
766,"425 15TH ST SE, Washington, DC, 20003",Match,Exact,"425 15th St SE, WASHINGTON, DC, 20003","-76.98367,38.88376",76230934,R
767,"425 20TH ST NE, Washington, DC, 20002",Match,Exact,"425 20th St NE, WASHINGTON, DC, 20002","-76.976204,38.895138",76231344,R
768,"425 MARIETTA PL NW, Washington, DC, 20011",Match,Exact,"425 Marietta Pl NW, WASHINGTON, DC, 20011","-77.01854,38.959465",76223369,R
769,"427 12TH ST SE, Washington, DC, 20003",Match,Exact,"427 12th St SE, WASHINGTON, DC, 20003","-76.990265,38.88339",635190411,R
770,"428 KENYON ST NW, Washington, DC, 20010",Match,Exact,"428 Kenyon St NW, WASHINGTON, DC, 20010","-77.017426,38.93068",76224487,L
771,"429 INGRAHAM ST NW, Washington, DC, 20011",Match,Exact,"429 Ingraham St NW, WASHINGTON, DC, 20011","-77.01835,38.954365",76223410,R
772,"429 MANOR PL NW, Washington, DC, 20010",Match,Exact,"429 Manor Pl NW, WASHINGTON, DC, 20010","-77.01951,38.933464",76224161,R
773,"429 RITTENHOUSE ST NW, Washington, DC, 20011",Match,Exact,"429 Rittenhouse St NW, WASHINGTON, DC, 20011","-77.01861,38.964966",76221997,R
774,"43 SHERIDAN ST NE, Washington, DC, 20011",Match,Exact,"43 Sheridan St NE, WASHINGTON, DC, 20011","-77.00723,38.966404",76227959,R
775,"43 UNDERWOOD ST NW, Washington, DC, 20012",Match,Exact,"43 Underwood St NW, WASHINGTON, DC, 20012","-77.00962,38.96823",76222087,R
776,"430 10TH ST NE, Washington, DC, 20002",Match,Exact,"430 10th St NE, WASHINGTON, DC, 20002","-76.99266,38.89567",76229995,L
777,"4307 3RD ST NW, Washington, DC, 20011",Match,Exact,"4307 3rd St NW, WASHINGTON, DC, 20011","-77.01544,38.943348",76223924,R
778,"4313 4TH ST NW, Washington, DC, 20011",Match,Exact,"4313 4th St NW, WASHINGTON, DC, 20011","-77.01717,38.943356",76223628,R
779,"4317 12TH ST NE, Washington, DC, 20017",Match,Exact,"4317 12th St NE, WASHINGTON, DC, 20017","-76.99022,38.942635",76228302,R
780,"432 RANDOLPH ST NW, Washington, DC, 20011",Match,Exact,"432 Randolph St NW, WASHINGTON, DC, 20011","-77.0174,38.938877",76223693,L
781,"4325 20TH ST NE, Washington, DC, 20018",Match,Exact,"4325 20th St NE, WASHINGTON, DC, 20018","-76.976204,38.94207",76229055,R
782,"4327 8TH ST NW, Washington, DC, 20011",Match,Exact,"4327 8th St NW, WASHINGTON, DC, 20011","-77.0234,38.94331",76223630,R
783,"4330 BLAGDEN AVE NW, Washington, DC, 20011",Match,Exact,"4330 Blagden Ave NW, WASHINGTON, DC, 20011","-77.04348,38.94462",76222207,L
784,"434 RANDOLPH ST NW, Washington, DC, 20011",Match,Exact,"434 Randolph St NW, WASHINGTON, DC, 20011","-77.01745,38.938877",76223693,L
785,"4347 16TH ST NE, Washington, DC, 20017",Match,Exact,"4347 16th St NE, WASHINGTON, DC, 20017","-76.98363,38.94312",76228391,R
786,"4348 BLAGDEN AVE NW, Washington, DC, 20011",Match,Exact,"4348 Blagden Ave NW, WASHINGTON, DC, 20011","-77.043205,38.944885",76222207,L
787,"4352 BLAGDEN AVE NW, Washington, DC, 20011",Match,Exact,"4352 Blagden Ave NW, WASHINGTON, DC, 20011","-77.043144,38.944942",76222207,L
788,"436 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"436 Emerson St NW, WASHINGTON, DC, 20011","-77.018295,38.949978",76223598,L
789,"440 15TH ST NE, Washington, DC, 20002",Match,Exact,"440 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.895687",76230436,L
790,"440 N ST NW, Washington, DC, 20001",Match,Exact,"440 N St NW, WASHINGTON, DC, 20001","-77.01733,38.907223",76226476,L
791,"4402 VOLTA PL NW, Washington, DC, 20007",Match,Exact,"4402 Volta Pl NW, WASHINGTON, DC, 20007","-77.08077,38.909626",76224776,L
792,"4404 15TH ST NW, Washington, DC, 20011",Match,Exact,"4404 15th St NW, WASHINGTON, DC, 20011","-77.03454,38.94409",76222443,L
793,"4412 3RD ST NW, Washington, DC, 20011",Match,Exact,"4412 3rd St NW, WASHINGTON, DC, 20011","-77.01554,38.944473",76223923,L
794,"4413 COLORADO AVE NW, Washington, DC, 20011",Match,Exact,"4413 Colorado Ave NW, WASHINGTON, DC, 20011","-77.044136,38.945366",76237573,R
795,"4414 14TH ST NW, Washington, DC, 20011",Match,Exact,"4414 14th St NW, WASHINGTON, DC, 20011","-77.032745,38.944187",76222460,L
796,"4416 EDMUNDS ST NW, Washington, DC, 20007",Match,Exact,"4416 Edmunds St NW, WASHINGTON, DC, 20007","-77.086685,38.925564",76220111,L
797,"442 15TH ST NE, Washington, DC, 20002",Match,Exact,"442 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.8957",76230436,L
798,"4421 9TH ST NW, Washington, DC, 20011",Match,Exact,"4421 9th St NW, WASHINGTON, DC, 20011","-77.02517,38.944267",76223495,R
799,"443 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"443 Lamont St NW, WASHINGTON, DC, 20010","-77.019196,38.931404",76224171,R
800,"445 15TH ST NE, Washington, DC, 20002",Match,Exact,"445 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.89614",76230422,R
801,"445 JEFFERSON ST NW, Washington, DC, 20011",Match,Exact,"445 Jefferson St NW, WASHINGTON, DC, 20011","-77.01871,38.955425",76223407,R
802,"445 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"445 Lamont St NW, WASHINGTON, DC, 20010","-77.019226,38.9314",76224171,R
803,"4450 DEXTER ST NW, Washington, DC, 20007",Match,Exact,"4450 Dexter St NW, WASHINGTON, DC, 20007","-77.087074,38.924446",76220178,L
804,"448 20TH ST NE, Washington, DC, 20002",Match,Exact,"448 20th St NE, WASHINGTON, DC, 20002","-76.97624,38.895435",76231344,L
805,"449 NEWTON PL NW, Washington, DC, 20010",Match,Exact,"449 Newton Pl NW, WASHINGTON, DC, 20010","-77.01997,38.93413",76224159,R
806,"45 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"45 Tuckerman St NW, WASHINGTON, DC, 20011","-77.00991,38.967354",632601317,R
807,"4507 ARGYLE TER NW, Washington, DC, 20011",Match,Exact,"4507 Argyle Ter NW, WASHINGTON, DC, 20011","-77.04071,38.945255",76222369,R
808,"4512 ARGYLE TER NW, Washington, DC, 20011",Match,Exact,"4512 Argyle Ter NW, WASHINGTON, DC, 20011","-77.04073,38.94527",76222369,L
809,"4516 8TH ST NW, Washington, DC, 20011",Match,Exact,"4516 8th St NW, WASHINGTON, DC, 20011","-77.02354,38.94555",76223497,L
810,"4516 8TH ST NW, Washington, DC, 20011",Match,Exact,"4516 8th St NW, WASHINGTON, DC, 20011","-77.02354,38.94555",76223497,L
811,"4516 BLAGDEN AVE NW, Washington, DC, 20011",Match,Exact,"4516 Blagden Ave NW, WASHINGTON, DC, 20011","-77.04172,38.94616",76222354,L
812,"4520 4TH ST NW, Washington, DC, 20011",Match,Exact,"4520 4th St NW, WASHINGTON, DC, 20011","-77.01733,38.94579",76223619,L
813,"4523 15TH ST NW, Washington, DC, 20011",Match,Exact,"4523 15th St NW, WASHINGTON, DC, 20011","-77.0345,38.94533",76222439,R
814,"4525 ARKANSAS AVE NW, Washington, DC, 20011",Match,Exact,"4525 Arkansas Ave NW, WASHINGTON, DC, 20011","-77.03157,38.945347",76222464,R
815,"453 IRVING ST NW, Washington, DC, 20010",Match,Exact,"453 Irving St NW, WASHINGTON, DC, 20010","-77.01926,38.929432",632575837,R
816,"4535 WESTHALL DR NW, Washington, DC, 20007",No_Match,,,"-77.0860704,38.9073053",,
817,"4539 WESTHALL DR NW, Washington, DC, 20007",No_Match,,,"-77.0859531,38.907444",,
818,"455 Q ST NW, Washington, DC, 20001",Match,Exact,"455 Q St NW, WASHINGTON, DC, 20001","-77.0179,38.911137",76226223,R
819,"4564 ARGYLE TER NW, Washington, DC, 20011",Match,Exact,"4564 Argyle Ter NW, WASHINGTON, DC, 20011","-77.04023,38.945698",76222369,L
820,"46 FRANKLIN ST NE, Washington, DC, 20002",Match,Exact,"46 Franklin St NE, WASHINGTON, DC, 20002","-77.00814,38.925247",76224553,L
821,"4613 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"4613 Sargent Rd NE, WASHINGTON, DC, 20017","-76.988625,38.94542",76228280,R
822,"4616 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"4616 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.01654,38.946796",620616797,L
823,"4620 4TH ST NW, Washington, DC, 20011",Match,Exact,"4620 4th St NW, WASHINGTON, DC, 20011","-77.01736,38.946644",76223617,L
824,"4624 9TH ST NW, Washington, DC, 20011",Match,Exact,"4624 9th St NW, WASHINGTON, DC, 20011","-77.02531,38.94645",76223487,L
825,"4625 12TH ST NE, Washington, DC, 20017",No_Match,,,"-76.9921297,38.9459371",,
826,"4626 4TH ST NW, Washington, DC, 20011",Match,Exact,"4626 4th St NW, WASHINGTON, DC, 20011","-77.017365,38.946705",76223617,L
827,"4640 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"4640 Garfield St NW, WASHINGTON, DC, 20007","-77.091675,38.927574",76220098,L
828,"4707 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"4707 Sargent Rd NE, WASHINGTON, DC, 20017","-76.98909,38.947083",76228277,R
829,"4710 8TH ST NW, Washington, DC, 20011",Match,Exact,"4710 8th St NW, WASHINGTON, DC, 20011","-77.02363,38.94743",76223485,L
830,"4713 KANSAS AVE NW, Washington, DC, 20011",Match,Exact,"4713 Kansas Ave NW, WASHINGTON, DC, 20011","-77.02144,38.9479",76223567,R
831,"4723 4TH ST NW, Washington, DC, 20011",Match,Exact,"4723 4th St NW, WASHINGTON, DC, 20011","-77.01738,38.94774",76223604,R
832,"4754 6TH PL NE, Washington, DC, 20017",Tie,,,"-77.0000837,38.9466612",,
833,"4808 7TH ST NW, Washington, DC, 20011",Match,Exact,"4808 7th St NW, WASHINGTON, DC, 20011","-77.02197,38.94873",76223562,L
834,"4808 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4808 Illinois Ave NW, WASHINGTON, DC, 20011","-77.02267,38.948555",76223553,L
835,"4834 7TH ST NW, Washington, DC, 20011",Match,Exact,"4834 7th St NW, WASHINGTON, DC, 20011","-77.021996,38.949295",76223560,L
836,"4842 EASTERN AVE NE, Washington, DC, 20017",Match,Exact,"4842 Eastern Ave NE, WASHINGTON, DC, 20017","-76.98559,38.952503",76228250,L
837,"4845 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4845 Illinois Ave NW, WASHINGTON, DC, 20011","-77.022934,38.949047",76223553,R
838,"4860 QUEENS CHAPEL TER NE, Washington, DC, 20017",Match,Exact,"4860 Queens Chapel Ter NE, WASHINGTON, DC, 20017","-76.982185,38.94818",76228373,L
839,"4905 9TH ST NW, Washington, DC, 20011",Match,Exact,"4905 9th St NW, WASHINGTON, DC, 20011","-77.02544,38.94987",76223469,R
840,"4915 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4915 Illinois Ave NW, WASHINGTON, DC, 20011","-77.02366,38.950203",76223480,R
841,"4922 7TH ST NW, Washington, DC, 20011",Match,Exact,"4922 7th St NW, WASHINGTON, DC, 20011","-77.02204,38.950146",76223554,L
842,"4924 3RD ST NW, Washington, DC, 20011",Match,Exact,"4924 3rd St NW, WASHINGTON, DC, 20011","-77.015816,38.95035",76223776,L
843,"4927 7TH PL NE, Washington, DC, 20017",Match,Exact,"4927 7th Pl NE, WASHINGTON, DC, 20017","-76.99579,38.94902",76228162,R
844,"4934 1ST ST NW, Washington, DC, 20011",Match,Exact,"4934 1st St NW, WASHINGTON, DC, 20011","-77.01291,38.950153",76223803,L
845,"4942 11TH ST NE, Washington, DC, 20017",Match,Exact,"4942 11th St NE, WASHINGTON, DC, 20017","-76.99171,38.9494",76228180,L
846,"5 V ST NW, Washington, DC, 20001",Match,Exact,"5 V St NW, WASHINGTON, DC, 20001","-77.00936,38.91812",632575762,R
847,"5008 7TH ST NW, Washington, DC, 20011",Match,Exact,"5008 7th St NW, WASHINGTON, DC, 20011","-77.02208,38.951077",76223398,L
848,"5008 7TH ST NW, Washington, DC, 20011",Match,Exact,"5008 7th St NW, WASHINGTON, DC, 20011","-77.02208,38.951077",76223398,L
849,"5010 4TH ST NW, Washington, DC, 20011",Match,Exact,"5010 4th St NW, WASHINGTON, DC, 20011","-77.01758,38.951233",76223427,L
850,"5014 5TH ST NW, Washington, DC, 20011",Match,Exact,"5014 5th St NW, WASHINGTON, DC, 20011","-77.01966,38.95121",76223416,L
851,"5014 ARKANSAS AVE NW, Washington, DC, 20011",Match,Exact,"5014 Arkansas Ave NW, WASHINGTON, DC, 20011","-77.02794,38.950947",76223293,L
852,"5015 9TH ST NW, Washington, DC, 20011",Match,Exact,"5015 9th St NW, WASHINGTON, DC, 20011","-77.02549,38.95104",76223314,R
853,"5017 9TH ST NW, Washington, DC, 20011",Match,Exact,"5017 9th St NW, WASHINGTON, DC, 20011","-77.02549,38.951057",76223314,R
854,"5018 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"5018 Illinois Ave NW, WASHINGTON, DC, 20011","-77.02427,38.95111",76223319,L
855,"5018 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"5018 Sargent Rd NE, WASHINGTON, DC, 20017","-76.98955,38.951042",76228240,L
856,"502 RITTENHOUSE ST NW, Washington, DC, 20011",Match,Exact,"502 Rittenhouse St NW, WASHINGTON, DC, 20011","-77.02005,38.96494",76221995,L
857,"5020 5TH ST NW, Washington, DC, 20011",Match,Exact,"5020 5th St NW, WASHINGTON, DC, 20011","-77.01966,38.951267",76223416,L
858,"5020 6TH PL NE, Washington, DC, 20017",No_Match,,,"-77.0004235,38.950623",,
859,"5023 7TH PL NW, Washington, DC, 20011",Match,Exact,"5023 7th Pl NW, WASHINGTON, DC, 20011","-77.02291,38.951195",76223396,R
860,"5028 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"5028 Sargent Rd NE, WASHINGTON, DC, 20017","-76.98955,38.951294",76228240,L
861,"5030 8TH ST NW, Washington, DC, 20011",Match,Exact,"5030 8th St NW, WASHINGTON, DC, 20011","-77.02382,38.951244",76223321,L
862,"5030 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"5030 Sargent Rd NE, WASHINGTON, DC, 20017","-76.98955,38.951347",76228240,L
863,"5035 SARGENT RD NE, Washington, DC, 20017",Match,Exact,"5035 Sargent Rd NE, WASHINGTON, DC, 20017","-76.98951,38.951603",76228240,R
864,"5037 13TH ST NE, Washington, DC, 20017",Match,Exact,"5037 13th St NE, WASHINGTON, DC, 20017","-76.98678,38.95083",76228249,R
865,"5046 12TH ST NE, Washington, DC, 20017",Match,Exact,"5046 12th St NE, WASHINGTON, DC, 20017","-76.99057,38.95128",76228232,L
866,"506 FERN PL NW, Washington, DC, 20012",Match,Exact,"506 Fern Pl NW, WASHINGTON, DC, 20012","-77.01992,38.978287",76221762,L
867,"506 M ST NE, Washington, DC, 20002",Match,Exact,"506 M St NE, WASHINGTON, DC, 20002","-76.99939,38.905655",76229715,L
868,"509 PEABODY ST NE, Washington, DC, 20011",Match,Exact,"509 Peabody St NE, WASHINGTON, DC, 20011","-77.00029,38.96268",76228006,R
869,"509 SOMERSET PL NW, Washington, DC, 20011",Match,Exact,"509 Somerset Pl NW, WASHINGTON, DC, 20011","-77.02012,38.966724",76221972,R
870,"51 FLORIDA AVE NW, Washington, DC, 20001",Match,Exact,"51 Florida Ave NW, WASHINGTON, DC, 20001","-77.01102,38.911644",76226494,R
871,"51 FRANKLIN ST NE, Washington, DC, 20002",Match,Exact,"51 Franklin St NE, WASHINGTON, DC, 20002","-77.00804,38.925232",76224553,R
872,"51 GIRARD ST NE, Washington, DC, 20002",Match,Exact,"51 Girard St NE, WASHINGTON, DC, 20002","-77.00814,38.925934",76236901,R
873,"5102 7TH ST NW, Washington, DC, 20011",Match,Exact,"5102 7th St NW, WASHINGTON, DC, 20011","-77.022125,38.952087",76223394,L
874,"5106 KANSAS AVE NW, Washington, DC, 20011",Match,Exact,"5106 Kansas Ave NW, WASHINGTON, DC, 20011","-77.01826,38.95224",76223423,L
875,"5106 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"5106 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.01236,38.952427",76223804,L
876,"5107 12TH ST NE, Washington, DC, 20011",Match,Exact,"5107 12th St NE, WASHINGTON, DC, 20011","-76.989365,38.95361",76228233,R
877,"5107 8TH ST NW, Washington, DC, 20011",Match,Exact,"5107 8th St NW, WASHINGTON, DC, 20011","-77.02382,38.952076",76223316,R
878,"5109 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"5109 Illinois Ave NW, WASHINGTON, DC, 20011","-77.024826,38.952072",76223313,R
879,"5113 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"5113 Illinois Ave NW, WASHINGTON, DC, 20011","-77.02485,38.95211",76223313,R
880,"5115 8TH ST NW, Washington, DC, 20011",Match,Exact,"5115 8th St NW, WASHINGTON, DC, 20011","-77.02382,38.952152",76223316,R
881,"512 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"512 Lamont St NW, WASHINGTON, DC, 20010","-77.02028,38.931202",76224210,L
882,"5123 7TH ST NW, Washington, DC, 20011",Match,Exact,"5123 7th St NW, WASHINGTON, DC, 20011","-77.0221,38.952282",76223394,R
883,"5125 3RD ST NW, Washington, DC, 20011",Match,Exact,"5125 3rd St NW, WASHINGTON, DC, 20011","-77.015884,38.952488",76223772,R
884,"513 MONTANA AVE NE, Washington, DC, 20017",Match,Exact,"513 Montana Ave NE, WASHINGTON, DC, 20017","-76.99944,38.925518",76237945,R
885,"514 14TH ST SE, Washington, DC, 20003",Match,Exact,"514 14th St SE, WASHINGTON, DC, 20003","-76.98549,38.88266",76230877,L
886,"514 25TH PL NE, Washington, DC, 20002",Match,Exact,"514 25th Pl NE, WASHINGTON, DC, 20002","-76.97167,38.89643",76231413,R
887,"516 PARK RD NW, Washington, DC, 20010",Match,Exact,"516 Park Rd NW, WASHINGTON, DC, 20010","-77.02084,38.932613",76224140,L
888,"517 FERN PL NW, Washington, DC, 20012",Match,Exact,"517 Fern Pl NW, WASHINGTON, DC, 20012","-77.02012,38.978313",76221762,R
889,"518 14TH ST NE, Washington, DC, 20002",Match,Exact,"518 14th St NE, WASHINGTON, DC, 20002","-76.98553,38.896694",76230329,L
890,"518 RITTENHOUSE ST NW, Washington, DC, 20011",Match,Exact,"518 Rittenhouse St NW, WASHINGTON, DC, 20011","-77.02023,38.96494",76221995,L
891,"519 K ST NE, Washington, DC, 20002",Match,Exact,"519 K St NE, WASHINGTON, DC, 20002","-76.99928,38.9025",76229736,R
892,"519 K ST NE, Washington, DC, 20002",Match,Exact,"519 K St NE, WASHINGTON, DC, 20002","-76.99928,38.9025",76229736,R
893,"5205 2ND ST NW, Washington, DC, 20011",Match,Exact,"5205 2nd St NW, WASHINGTON, DC, 20011","-77.0135,38.953426",76223785,R
894,"5206 14TH ST NW, Washington, DC, 20011",Match,Exact,"5206 14th St NW, WASHINGTON, DC, 20011","-77.03345,38.95303",76222325,L
895,"521 LONGFELLOW ST NW, Washington, DC, 20011",Match,Exact,"521 Longfellow St NW, WASHINGTON, DC, 20011","-77.02028,38.957523",76223345,R
896,"5210 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"5210 Illinois Ave NW, WASHINGTON, DC, 20011","-77.0257,38.95342",76223307,L
897,"5217 KANSAS AVE NW, Washington, DC, 20011",Match,Exact,"5217 Kansas Ave NW, WASHINGTON, DC, 20011","-77.01736,38.953407",76223758,R
898,"5219 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"5219 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.01143,38.95363",76223861,R
899,"522 21ST ST NE, Washington, DC, 20002",Match,Exact,"522 21st St NE, WASHINGTON, DC, 20002","-76.97454,38.89638",76231358,L
900,"5223 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"5223 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.0114,38.95367",76223861,R
901,"5227 5TH ST NW, Washington, DC, 20011",Match,Exact,"5227 5th St NW, WASHINGTON, DC, 20011","-77.01973,38.953476",76223405,R
902,"5227 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"5227 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.01136,38.953716",76223861,R
903,"523 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"523 Tuckerman St NW, WASHINGTON, DC, 20011","-77.02022,38.9673",76221970,R
904,"5232 7TH ST NW, Washington, DC, 20011",Match,Exact,"5232 7th St NW, WASHINGTON, DC, 20011","-77.02219,38.953465",76223392,L
905,"5237 5TH ST NW, Washington, DC, 20011",Match,Exact,"5237 5th St NW, WASHINGTON, DC, 20011","-77.01974,38.953587",76223405,R
906,"524 EDGEWOOD ST NE, Washington, DC, 20017",Match,Exact,"524 Edgewood St NE, WASHINGTON, DC, 20017","-76.99927,38.923603",76228590,L
907,"524 PARK RD NW, Washington, DC, 20010",Match,Exact,"524 Park Rd NW, WASHINGTON, DC, 20010","-77.02095,38.932674",76224140,L
